Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Maryland,Aberdeen,Wind,Storm,0.84
2021,Maryland,Aberdeen,Humidity,Breeze,1.45
2021,Maryland,Aberdeen,Temperature,Calm,2.08
2021,Maryland,Aberdeen,Wind,High,3.27
2021,Maryland,Aberdeen,Humidity,Medium,4.75
2021,Maryland,Aberdeen,Temperature,Low,3.24
2021,Maryland,Aberdeen,Wind,21-30,6.12
2021,Maryland,Aberdeen,Humidity,31-40,7.74
2021,Maryland,Aberdeen,Temperature,Storm,7.15
2015,Minnesota,Columbia,Wind,Storm,6.15
2015,Minnesota,Columbia,Humidity,Breeze,10.57
2015,Minnesota,Columbia,Temperature,Calm,11.46
2015,Minnesota,Columbia,Wind,High,12.02
2015,Minnesota,Columbia,Humidity,Medium,12.36
2015,Minnesota,Columbia,Temperature,Low,9.22
2015,Minnesota,Columbia,Wind,21-30,15.37
2015,Minnesota,Columbia,Humidity,31-40,15.67
2015,Minnesota,Columbia,Temperature,Storm,14.15
2021,Maryland,Minneapolis,Wind,Storm,12.83
2021,Maryland,Minneapolis,Humidity,Breeze,19.5
2021,Maryland,Minneapolis,Temperature,Calm,19.88
2021,Maryland,Minneapolis,Wind,High,21.11
2021,Maryland,Minneapolis,Humidity,Medium,19.75
2021,Maryland,Minneapolis,Temperature,Low,23.84
2021,Maryland,Minneapolis,Wind,21-30,24.78
2021,Maryland,Minneapolis,Humidity,31-40,25.06
2021,Maryland,Minneapolis,Temperature,Storm,23.27
2015,Minnesota,Hastings,Wind,Storm,21.27
2015,Minnesota,Hastings,Humidity,Breeze,21.45
2015,Minnesota,Hastings,Temperature,Calm,2.42
2015,Minnesota,Hastings,Wind,High,22.08
2015,Minnesota,Hastings,Humidity,Medium,24.36
2015,Minnesota,Hastings,Temperature,Low,24.43
2015,Minnesota,Hastings,Wind,21-30,25.18
2015,Minnesota,Hastings,Humidity,31-40,7.51
2015,Minnesota,Hastings,Temperature,Storm,9.71
2021,Maryland,Rochester,Wind,Storm,9.41
2021,Maryland,Rochester,Humidity,Breeze,1.61
2021,Maryland,Rochester,Temperature,Calm,14.08
2021,Maryland,Rochester,Wind,High,15.1
2021,Maryland,Rochester,Humidity,Medium,15.38
2021,Maryland,Rochester,Temperature,Low,16.65
2021,Maryland,Rochester,Wind,21-30,6.14
2021,Maryland,Rochester,Humidity,31-40,19.04
2021,Maryland,Rochester,Temperature,Storm,1.41
