Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Dairy,Cream,13.09
Export,2021,Meat,Cheese,17.91
Export,2021,Dairy,Butter,21.98
Export,2021,Meat,Beef,919.85
Export,2021,Dairy,Chicken,153.24
Export,2021,Meat,Cream,800.6
Export,2019,Dairy,Cream,170.31
Export,2019,Meat,Cheese,683.3
Export,2019,Dairy,Butter,945.23
Export,2019,Meat,Beef,818.81
Export,2019,Dairy,Chicken,952.46
Export,2019,Meat,Cream,957.06
Export,2022,Dairy,Cream,576.41
Export,2022,Meat,Cheese,329.2
Export,2022,Dairy,Butter,207.09
Export,2022,Meat,Beef,978.56
Export,2022,Dairy,Chicken,598.22
Export,2022,Meat,Cream,599.15
Export,2021,Dairy,Cream,91.33
Export,2021,Meat,Cheese,997.79
Export,2021,Dairy,Butter,358.01
Export,2021,Meat,Beef,870.66
Export,2021,Dairy,Chicken,758.07
Export,2021,Meat,Cream,125.22
