State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Air,Thermal,0.67
Florida,Tampa,Water,Light,-0.88
Florida,Tampa,Soil,Surface water,2.12
Florida,Tampa,Air,Groundwater,9.19
Florida,Tampa,Water,Chemical,11.8
Florida,Tampa,Soil,Oxygen-depletion,-74.23
Florida,Tampa,Air,Solid Waste,16.92
Florida,Tampa,Water,Industrial,17.41
Florida,Tampa,Soil,Urban Activities,19.12
Florida,Tampa,Air,Inorganic Fertilizers,24.5
Florida,Tampa,Water,Inferior Irrigation,24.95
Florida,Tampa,Soil,Thermal,25.52
Florida,Tampa,Air,Light,27.85
Florida,Tampa,Water,Surface water,29.4
Florida,Tampa,Soil,Groundwater,30.89
Maryland,Fort Lauderdale,Air,Thermal,31.97
Maryland,Fort Lauderdale,Water,Light,-96.73
Maryland,Fort Lauderdale,Soil,Surface water,33.49
Maryland,Fort Lauderdale,Air,Groundwater,33.15
Maryland,Fort Lauderdale,Water,Chemical,35.3
Maryland,Fort Lauderdale,Soil,Oxygen-depletion,-92.05
Maryland,Fort Lauderdale,Air,Solid Waste,-91.8
Maryland,Fort Lauderdale,Water,Industrial,38.14
Maryland,Fort Lauderdale,Soil,Urban Activities,-92.73
Maryland,Fort Lauderdale,Air,Inorganic Fertilizers,-89.45
Maryland,Fort Lauderdale,Water,Inferior Irrigation,43.76
Maryland,Fort Lauderdale,Soil,Thermal,-84.79
Maryland,Fort Lauderdale,Air,Light,45.35
Maryland,Fort Lauderdale,Water,Surface water,44.28
Maryland,Fort Lauderdale,Soil,Groundwater,-78.91
Florida,Baltimore,Air,Thermal,54.79
Florida,Baltimore,Water,Light,-74.08
Florida,Baltimore,Soil,Surface water,56.03
Florida,Baltimore,Air,Groundwater,57.46
Florida,Baltimore,Water,Chemical,-70.31
Florida,Baltimore,Soil,Oxygen-depletion,57.92
Florida,Baltimore,Air,Solid Waste,-68.07
Florida,Baltimore,Water,Industrial,61.75
Florida,Baltimore,Soil,Urban Activities,-66.79
Florida,Baltimore,Air,Inorganic Fertilizers,-65.84
Florida,Baltimore,Water,Inferior Irrigation,-66.41
Florida,Baltimore,Soil,Thermal,-61.55
Florida,Baltimore,Air,Light,68.03
Florida,Baltimore,Water,Surface water,69.2
Florida,Baltimore,Soil,Groundwater,-60.72
Maryland,Columbia,Air,Thermal,-57.32
Maryland,Columbia,Water,Light,-56.21
Maryland,Columbia,Soil,Surface water,73.38
Maryland,Columbia,Air,Groundwater,-57.66
Maryland,Columbia,Water,Chemical,76.18
Maryland,Columbia,Soil,Oxygen-depletion,-51.67
Maryland,Columbia,Air,Solid Waste,77.14
Maryland,Columbia,Water,Industrial,79.97
Maryland,Columbia,Soil,Urban Activities,83.67
Maryland,Columbia,Air,Inorganic Fertilizers,-44.56
Maryland,Columbia,Water,Inferior Irrigation,-44.59
Maryland,Columbia,Soil,Thermal,86.35
Maryland,Columbia,Air,Light,85.98
Maryland,Columbia,Water,Surface water,-40.57
Maryland,Columbia,Soil,Groundwater,-39.93
Florida,Aberdeen,Air,Thermal,89.05
Florida,Aberdeen,Water,Light,90.31
Florida,Aberdeen,Soil,Surface water,89.23
Florida,Aberdeen,Air,Groundwater,93.0
Florida,Aberdeen,Water,Chemical,-36.23
Florida,Aberdeen,Soil,Oxygen-depletion,-35.25
Florida,Aberdeen,Air,Solid Waste,97.64
Florida,Aberdeen,Water,Industrial,-30.22
Florida,Aberdeen,Soil,Urban Activities,-26.58
Florida,Aberdeen,Air,Inorganic Fertilizers,-25.08
Florida,Aberdeen,Water,Inferior Irrigation,-16.85
Florida,Aberdeen,Soil,Thermal,-9.97
Florida,Aberdeen,Air,Light,-6.81
Florida,Aberdeen,Water,Surface water,-5.78
Florida,Aberdeen,Soil,Groundwater,-3.37
