Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Georgia,Albany,Humidity,Low,0.44
2021,Georgia,Albany,Wind,High,1.88
2021,Georgia,Albany,Humidity,Storm,0.99
2021,Georgia,Albany,Wind,Calm,3.03
2021,Georgia,Albany,Humidity,Breeze,3.08
2021,Georgia,Albany,Wind,Low,5.76
2019,Maryland,Columbus,Humidity,Low,4.43
2019,Maryland,Columbus,Wind,High,7.06
2019,Maryland,Columbus,Humidity,Storm,8.86
2019,Maryland,Columbus,Wind,Calm,9.83
2019,Maryland,Columbus,Humidity,Breeze,10.48
2019,Maryland,Columbus,Wind,Low,2.29
2015,Nevada,Columbia,Humidity,Low,7.2
2015,Nevada,Columbia,Wind,High,13.97
2015,Nevada,Columbia,Humidity,Storm,14.72
2015,Nevada,Columbia,Wind,Calm,15.71
2015,Nevada,Columbia,Humidity,Breeze,14.18
2015,Nevada,Columbia,Wind,Low,14.36
2021,Georgia,Baltimore,Humidity,Low,14.47
2021,Georgia,Baltimore,Wind,High,19.01
2021,Georgia,Baltimore,Humidity,Storm,17.49
2021,Georgia,Baltimore,Wind,Calm,19.74
2021,Georgia,Baltimore,Humidity,Breeze,17.32
2021,Georgia,Baltimore,Wind,Low,21.06
2019,Maryland,Aberdeen,Humidity,Low,24.48
2019,Maryland,Aberdeen,Wind,High,24.53
2019,Maryland,Aberdeen,Humidity,Storm,26.07
2019,Maryland,Aberdeen,Wind,Calm,25.79
2019,Maryland,Aberdeen,Humidity,Breeze,26.68
2019,Maryland,Aberdeen,Wind,Low,24.67
2015,Nevada,Boulder City,Humidity,Low,25.7
2015,Nevada,Boulder City,Wind,High,23.12
2015,Nevada,Boulder City,Humidity,Storm,6.15
2015,Nevada,Boulder City,Wind,Calm,27.69
2015,Nevada,Boulder City,Humidity,Breeze,3.67
2015,Nevada,Boulder City,Wind,Low,12.73
2021,Georgia,Reno,Humidity,Low,12.54
2021,Georgia,Reno,Wind,High,13.48
2021,Georgia,Reno,Humidity,Storm,14.37
2021,Georgia,Reno,Wind,Calm,2.37
2021,Georgia,Reno,Humidity,Breeze,15.17
2021,Georgia,Reno,Wind,Low,18.32
2019,Maryland,Las Vegas,Humidity,Low,18.77
2019,Maryland,Las Vegas,Wind,High,20.98
2019,Maryland,Las Vegas,Humidity,Storm,21.52
2019,Maryland,Las Vegas,Wind,Calm,21.74
2019,Maryland,Las Vegas,Humidity,Breeze,21.84
2019,Maryland,Las Vegas,Wind,Low,22.24
