State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,Soil,Urban Activities,0.5
Minnesota,Hastings,Air,Solid Waste,3.78
Minnesota,Hastings,Water,Thermal,5.54
Minnesota,Hastings,Soil,Noise,6.18
Minnesota,Hastings,Air,Light,5.11
Minnesota,Hastings,Water,Chemical,9.29
Minnesota,Hastings,Soil,Oxygen-depletion,10.83
Minnesota,Hastings,Air,Surface water,12.66
Minnesota,Hastings,Water,Groundwater,12.25
Minnesota,Hastings,Soil,Urban Activities,13.14
Minnesota,Hastings,Air,Solid Waste,13.75
Minnesota,Hastings,Water,Thermal,16.0
Illinois,Minneapolis,Soil,Urban Activities,17.93
Illinois,Minneapolis,Air,Solid Waste,20.6
Illinois,Minneapolis,Water,Thermal,23.08
Illinois,Minneapolis,Soil,Noise,24.74
Illinois,Minneapolis,Air,Light,24.77
Illinois,Minneapolis,Water,Chemical,27.02
Illinois,Minneapolis,Soil,Oxygen-depletion,27.13
Illinois,Minneapolis,Air,Surface water,29.12
Illinois,Minneapolis,Water,Groundwater,29.22
Illinois,Minneapolis,Soil,Urban Activities,34.67
Illinois,Minneapolis,Air,Solid Waste,40.42
Illinois,Minneapolis,Water,Thermal,41.48
California,Chicago,Soil,Urban Activities,43.19
California,Chicago,Air,Solid Waste,46.15
California,Chicago,Water,Thermal,48.17
California,Chicago,Soil,Noise,50.76
California,Chicago,Air,Light,52.41
California,Chicago,Water,Chemical,60.55
California,Chicago,Soil,Oxygen-depletion,65.8
California,Chicago,Air,Surface water,67.24
California,Chicago,Water,Groundwater,69.8
California,Chicago,Soil,Urban Activities,72.43
California,Chicago,Air,Solid Waste,75.5
California,Chicago,Water,Thermal,79.78
Minnesota,Springfield,Soil,Urban Activities,85.35
Minnesota,Springfield,Air,Solid Waste,86.45
Minnesota,Springfield,Water,Thermal,87.05
Minnesota,Springfield,Soil,Noise,95.95
Minnesota,Springfield,Air,Light,96.74
Minnesota,Springfield,Water,Chemical,97.14
Minnesota,Springfield,Soil,Oxygen-depletion,97.42
Minnesota,Springfield,Air,Surface water,97.98
Minnesota,Springfield,Water,Groundwater,-98.87
Minnesota,Springfield,Soil,Urban Activities,-94.2
Minnesota,Springfield,Air,Solid Waste,-94.02
Minnesota,Springfield,Water,Thermal,-94.12
Illinois,Champaign,Soil,Urban Activities,-91.27
Illinois,Champaign,Air,Solid Waste,-91.43
Illinois,Champaign,Water,Thermal,-86.07
Illinois,Champaign,Soil,Noise,-84.25
Illinois,Champaign,Air,Light,-83.55
Illinois,Champaign,Water,Chemical,-82.62
Illinois,Champaign,Soil,Oxygen-depletion,-80.41
Illinois,Champaign,Air,Surface water,-79.62
Illinois,Champaign,Water,Groundwater,-77.02
Illinois,Champaign,Soil,Urban Activities,-69.76
Illinois,Champaign,Air,Solid Waste,-67.89
Illinois,Champaign,Water,Thermal,-67.35
California,San Francisco,Soil,Urban Activities,-66.28
California,San Francisco,Air,Solid Waste,-64.75
California,San Francisco,Water,Thermal,-64.56
California,San Francisco,Soil,Noise,-59.69
California,San Francisco,Air,Light,-59.97
California,San Francisco,Water,Chemical,-56.9
California,San Francisco,Soil,Oxygen-depletion,-56.82
California,San Francisco,Air,Surface water,-54.69
California,San Francisco,Water,Groundwater,-49.11
California,San Francisco,Soil,Urban Activities,-48.22
California,San Francisco,Air,Solid Waste,-47.44
California,San Francisco,Water,Thermal,-46.95
Minnesota,Los-Angeles,Soil,Urban Activities,-42.44
Minnesota,Los-Angeles,Air,Solid Waste,-37.54
Minnesota,Los-Angeles,Water,Thermal,-36.6
Minnesota,Los-Angeles,Soil,Noise,-32.62
Minnesota,Los-Angeles,Air,Light,-31.87
Minnesota,Los-Angeles,Water,Chemical,-30.89
Minnesota,Los-Angeles,Soil,Oxygen-depletion,-18.86
Minnesota,Los-Angeles,Air,Surface water,-14.0
Minnesota,Los-Angeles,Water,Groundwater,-14.64
Minnesota,Los-Angeles,Soil,Urban Activities,-10.1
Minnesota,Los-Angeles,Air,Solid Waste,-10.86
Minnesota,Los-Angeles,Water,Thermal,-3.32
