Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Georgia,Washington,Humidity,High,0.59
2018,Georgia,Washington,Temperature,Medium,0.38
2018,Georgia,Washington,Humidity,Low,3.07
2018,Georgia,Washington,Temperature,0-10,4.87
2018,Georgia,Washington,Humidity,11-20,4.36
2018,Georgia,Washington,Temperature,High,4.57
2017,Maryland,Albany,Humidity,High,6.18
2017,Maryland,Albany,Temperature,Medium,8.97
2017,Maryland,Albany,Humidity,Low,9.97
2017,Maryland,Albany,Temperature,0-10,10.1
2017,Maryland,Albany,Humidity,11-20,11.68
2017,Maryland,Albany,Temperature,High,12.48
2015,Minnesota,Columbia,Humidity,High,13.09
2015,Minnesota,Columbia,Temperature,Medium,13.94
2015,Minnesota,Columbia,Humidity,Low,13.2
2015,Minnesota,Columbia,Temperature,0-10,13.34
2015,Minnesota,Columbia,Humidity,11-20,16.72
2015,Minnesota,Columbia,Temperature,High,14.56
2018,Georgia,Aberdeen,Humidity,High,19.43
2018,Georgia,Aberdeen,Temperature,Medium,14.11
2018,Georgia,Aberdeen,Humidity,Low,21.15
2018,Georgia,Aberdeen,Temperature,0-10,22.54
2018,Georgia,Aberdeen,Humidity,11-20,17.67
2018,Georgia,Aberdeen,Temperature,High,24.13
2017,Maryland,Hastings,Humidity,High,24.64
2017,Maryland,Hastings,Temperature,Medium,24.18
2017,Maryland,Hastings,Humidity,Low,25.01
2017,Maryland,Hastings,Temperature,0-10,21.1
2017,Maryland,Hastings,Humidity,11-20,22.35
2017,Maryland,Hastings,Temperature,High,4.26
2015,Minnesota,Minneapolis,Humidity,High,23.24
2015,Minnesota,Minneapolis,Temperature,Medium,11.38
2015,Minnesota,Minneapolis,Humidity,Low,11.31
2015,Minnesota,Minneapolis,Temperature,0-10,14.43
2015,Minnesota,Minneapolis,Humidity,11-20,16.08
2015,Minnesota,Minneapolis,Temperature,High,21.45
