State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,San Francisco,Water,Groundwater,8.53
California,San Francisco,Air,Oxygen-depletion,10.37
California,San Francisco,Soil,Surface water,13.03
California,San Francisco,Water,Chemical,19.39
California,San Francisco,Air,Thermal,21.2
California,San Francisco,Soil,Light,21.76
California,San Francisco,Water,Noise,21.48
California,San Francisco,Air,Solid Waste,27.74
California,San Francisco,Soil,Urban Activities,-97.27
California,San Francisco,Water,Groundwater,-91.87
California,San Francisco,Air,Oxygen-depletion,-90.25
California,San Francisco,Soil,Surface water,39.67
Michigan,Berkeley,Water,Groundwater,-87.32
Michigan,Berkeley,Air,Oxygen-depletion,-85.09
Michigan,Berkeley,Soil,Surface water,-84.5
Michigan,Berkeley,Water,Chemical,50.1
Michigan,Berkeley,Air,Thermal,-76.45
Michigan,Berkeley,Soil,Light,56.08
Michigan,Berkeley,Water,Noise,-70.17
Michigan,Berkeley,Air,Solid Waste,-70.08
Michigan,Berkeley,Soil,Urban Activities,-67.69
Michigan,Berkeley,Water,Groundwater,-66.8
Michigan,Berkeley,Air,Oxygen-depletion,-64.61
Michigan,Berkeley,Soil,Surface water,65.08
California,Flint,Water,Groundwater,-62.94
California,Flint,Air,Oxygen-depletion,67.14
California,Flint,Soil,Surface water,-62.21
California,Flint,Water,Chemical,67.35
California,Flint,Air,Thermal,-58.07
California,Flint,Soil,Light,67.65
California,Flint,Water,Noise,-56.29
California,Flint,Air,Solid Waste,78.83
California,Flint,Soil,Urban Activities,81.05
California,Flint,Water,Groundwater,-46.93
California,Flint,Air,Oxygen-depletion,81.4
California,Flint,Soil,Surface water,-44.22
Michigan,Port Huron,Water,Groundwater,-44.32
Michigan,Port Huron,Air,Oxygen-depletion,86.29
Michigan,Port Huron,Soil,Surface water,86.99
Michigan,Port Huron,Water,Chemical,-40.34
Michigan,Port Huron,Air,Thermal,-39.38
Michigan,Port Huron,Soil,Light,92.88
Michigan,Port Huron,Water,Noise,94.76
Michigan,Port Huron,Air,Solid Waste,-24.91
Michigan,Port Huron,Soil,Urban Activities,-21.16
Michigan,Port Huron,Water,Groundwater,-21.95
Michigan,Port Huron,Air,Oxygen-depletion,-19.53
Michigan,Port Huron,Soil,Surface water,-8.03
