State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2022,Soil,Urban Activities,6.5
Minnesota,Minneapolis,2022,Water,Solid Waste,7.38
Minnesota,Minneapolis,2022,Soil,Industrial,12.55
Minnesota,Minneapolis,2022,Water,Inorganic Fertilizers,15.89
Minnesota,Minneapolis,2022,Soil,Surface water,16.63
Minnesota,Minneapolis,2022,Water,Oxygen-depletion,23.98
Minnesota,Minneapolis,2022,Soil,Chemical,-99.72
Minnesota,Minneapolis,2022,Water,Groundwater,-99.91
Nevada,Rochester,2016,Soil,Urban Activities,30.98
Nevada,Rochester,2016,Water,Solid Waste,32.6
Nevada,Rochester,2016,Soil,Industrial,33.37
Nevada,Rochester,2016,Water,Inorganic Fertilizers,33.51
Nevada,Rochester,2016,Soil,Surface water,32.88
Nevada,Rochester,2016,Water,Oxygen-depletion,-92.42
Nevada,Rochester,2016,Soil,Chemical,38.78
Nevada,Rochester,2016,Water,Groundwater,38.16
Massachusetts,Hastings,2021,Soil,Urban Activities,-89.87
Massachusetts,Hastings,2021,Water,Solid Waste,41.32
Massachusetts,Hastings,2021,Soil,Industrial,39.1
Massachusetts,Hastings,2021,Water,Inorganic Fertilizers,44.45
Massachusetts,Hastings,2021,Soil,Surface water,-84.14
Massachusetts,Hastings,2021,Water,Oxygen-depletion,-82.94
Massachusetts,Hastings,2021,Soil,Chemical,47.32
Massachusetts,Hastings,2021,Water,Groundwater,-79.51
Minnesota,Reno,2022,Soil,Urban Activities,51.13
Minnesota,Reno,2022,Water,Solid Waste,52.66
Minnesota,Reno,2022,Soil,Industrial,-73.24
Minnesota,Reno,2022,Water,Inorganic Fertilizers,-70.0
Minnesota,Reno,2022,Soil,Surface water,-69.53
Minnesota,Reno,2022,Water,Oxygen-depletion,-64.03
Minnesota,Reno,2022,Soil,Chemical,64.67
Minnesota,Reno,2022,Water,Groundwater,66.0
Nevada,Las Vegas,2016,Soil,Urban Activities,67.7
Nevada,Las Vegas,2016,Water,Solid Waste,68.58
Nevada,Las Vegas,2016,Soil,Industrial,69.76
Nevada,Las Vegas,2016,Water,Inorganic Fertilizers,-58.1
Nevada,Las Vegas,2016,Soil,Surface water,-58.34
Nevada,Las Vegas,2016,Water,Oxygen-depletion,67.11
Nevada,Las Vegas,2016,Soil,Chemical,-55.38
Nevada,Las Vegas,2016,Water,Groundwater,-54.98
Massachusetts,Lenox,2021,Soil,Urban Activities,-54.25
Massachusetts,Lenox,2021,Water,Solid Waste,-55.02
Massachusetts,Lenox,2021,Soil,Industrial,-51.46
Massachusetts,Lenox,2021,Water,Inorganic Fertilizers,77.79
Massachusetts,Lenox,2021,Soil,Surface water,-48.97
Massachusetts,Lenox,2021,Water,Oxygen-depletion,80.74
Massachusetts,Lenox,2021,Soil,Chemical,82.72
Massachusetts,Lenox,2021,Water,Groundwater,-45.02
Minnesota,Cambridge,2022,Soil,Urban Activities,-45.21
Minnesota,Cambridge,2022,Water,Solid Waste,84.15
Minnesota,Cambridge,2022,Soil,Industrial,64.38
Minnesota,Cambridge,2022,Water,Inorganic Fertilizers,-41.77
Minnesota,Cambridge,2022,Soil,Surface water,-40.71
Minnesota,Cambridge,2022,Water,Oxygen-depletion,88.91
Minnesota,Cambridge,2022,Soil,Chemical,91.53
Minnesota,Cambridge,2022,Water,Groundwater,-32.31
Nevada,Boston,2016,Soil,Urban Activities,96.86
Nevada,Boston,2016,Water,Solid Waste,-30.12
Nevada,Boston,2016,Soil,Industrial,99.22
Nevada,Boston,2016,Water,Inorganic Fertilizers,-21.95
Nevada,Boston,2016,Soil,Surface water,-11.27
Nevada,Boston,2016,Water,Oxygen-depletion,-8.35
Nevada,Boston,2016,Soil,Chemical,-7.46
Nevada,Boston,2016,Water,Groundwater,-1.73
