State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,2016,Water,Surface water,-0.46
Florida,Fort Lauderdale,2016,Soil,Groundwater,1.7
Florida,Fort Lauderdale,2016,Water,Oxygen-depletion,11.53
Florida,Fort Lauderdale,2016,Soil,Chemical,13.91
Florida,Fort Lauderdale,2016,Water,Inorganic Fertilizers,21.5
Florida,Fort Lauderdale,2016,Soil,Industrial,26.84
Florida,Fort Lauderdale,2016,Water,Inferior Irrigation,27.65
Florida,Fort Lauderdale,2016,Soil,Urban Activities,28.98
Michigan,Tampa,2020,Water,Surface water,26.4
Michigan,Tampa,2020,Soil,Groundwater,31.55
Michigan,Tampa,2020,Water,Oxygen-depletion,-96.48
Michigan,Tampa,2020,Soil,Chemical,41.78
Michigan,Tampa,2020,Water,Inorganic Fertilizers,-86.24
Michigan,Tampa,2020,Soil,Industrial,44.33
Michigan,Tampa,2020,Water,Inferior Irrigation,46.29
Michigan,Tampa,2020,Soil,Urban Activities,51.38
Florida,Flint,2021,Water,Surface water,-71.11
Florida,Flint,2021,Soil,Groundwater,-71.27
Florida,Flint,2021,Water,Oxygen-depletion,-68.8
Florida,Flint,2021,Soil,Chemical,-62.27
Florida,Flint,2021,Water,Inorganic Fertilizers,-58.09
Florida,Flint,2021,Soil,Industrial,-50.75
Florida,Flint,2021,Water,Inferior Irrigation,83.51
Florida,Flint,2021,Soil,Urban Activities,-44.76
Michigan,Detroit,2022,Water,Surface water,85.36
Michigan,Detroit,2022,Soil,Groundwater,86.87
Michigan,Detroit,2022,Water,Oxygen-depletion,84.18
Michigan,Detroit,2022,Soil,Chemical,-40.42
Michigan,Detroit,2022,Water,Inorganic Fertilizers,89.06
Michigan,Detroit,2022,Soil,Industrial,88.73
Michigan,Detroit,2022,Water,Inferior Irrigation,-44.45
Michigan,Detroit,2022,Soil,Urban Activities,94.27
Florida,Port Huron,2016,Water,Surface water,95.52
Florida,Port Huron,2016,Soil,Groundwater,-34.03
Florida,Port Huron,2016,Water,Oxygen-depletion,-31.8
Florida,Port Huron,2016,Soil,Chemical,-29.99
Florida,Port Huron,2016,Water,Inorganic Fertilizers,-14.38
Florida,Port Huron,2016,Soil,Industrial,-12.82
Florida,Port Huron,2016,Water,Inferior Irrigation,-8.21
Florida,Port Huron,2016,Soil,Urban Activities,-6.12
