State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Air,Light,4.04
Oregon,Salem,Soil,Noise,4.31
Oregon,Salem,Water,Thermal,11.8
Oregon,Salem,Air,Urban Activities,11.97
Oregon,Salem,Soil,Inferior Irrigation,15.8
Oregon,Salem,Water,Inorganic Fertilizers,17.79
Oregon,Salem,Air,Solid Waste,18.06
Oregon,Salem,Soil,Chemical,21.48
Oregon,Salem,Water,Surface water,25.15
Oregon,Salem,Air,Groundwater,26.26
Oregon,Salem,Soil,Oxygen-depletion,25.96
Oregon,Salem,Water,Light,28.23
Nevada,Portland,Air,Light,-99.43
Nevada,Portland,Soil,Noise,-1.9
Nevada,Portland,Water,Thermal,-97.99
Nevada,Portland,Air,Urban Activities,-98.82
Nevada,Portland,Soil,Inferior Irrigation,33.25
Nevada,Portland,Water,Inorganic Fertilizers,33.41
Nevada,Portland,Air,Solid Waste,-90.56
Nevada,Portland,Soil,Chemical,38.38
Nevada,Portland,Water,Surface water,-88.1
Nevada,Portland,Air,Groundwater,-87.91
Nevada,Portland,Soil,Oxygen-depletion,-86.91
Nevada,Portland,Water,Light,39.36
Oregon,Redmond,Air,Light,45.07
Oregon,Redmond,Soil,Noise,47.62
Oregon,Redmond,Water,Thermal,48.0
Oregon,Redmond,Air,Urban Activities,49.34
Oregon,Redmond,Soil,Inferior Irrigation,49.07
Oregon,Redmond,Water,Inorganic Fertilizers,-81.83
Oregon,Redmond,Air,Solid Waste,-76.72
Oregon,Redmond,Soil,Chemical,52.05
Oregon,Redmond,Water,Surface water,55.17
Oregon,Redmond,Air,Groundwater,56.04
Oregon,Redmond,Soil,Oxygen-depletion,56.95
Oregon,Redmond,Water,Light,55.56
Nevada,Las Vegas,Air,Light,62.47
Nevada,Las Vegas,Soil,Noise,-64.36
Nevada,Las Vegas,Water,Thermal,-61.91
Nevada,Las Vegas,Air,Urban Activities,-60.38
Nevada,Las Vegas,Soil,Inferior Irrigation,-60.32
Nevada,Las Vegas,Water,Inorganic Fertilizers,69.41
Nevada,Las Vegas,Air,Solid Waste,-57.83
Nevada,Las Vegas,Soil,Chemical,-56.77
Nevada,Las Vegas,Water,Surface water,-54.33
Nevada,Las Vegas,Air,Groundwater,-53.47
Nevada,Las Vegas,Soil,Oxygen-depletion,76.31
Nevada,Las Vegas,Water,Light,-52.76
Oregon,Boulder City,Air,Light,-53.28
Oregon,Boulder City,Soil,Noise,78.3
Oregon,Boulder City,Water,Thermal,80.41
Oregon,Boulder City,Air,Urban Activities,-47.22
Oregon,Boulder City,Soil,Inferior Irrigation,-46.74
Oregon,Boulder City,Water,Inorganic Fertilizers,84.4
Oregon,Boulder City,Air,Solid Waste,-43.19
Oregon,Boulder City,Soil,Chemical,-43.23
Oregon,Boulder City,Water,Surface water,87.09
Oregon,Boulder City,Air,Groundwater,-40.47
Oregon,Boulder City,Soil,Oxygen-depletion,85.61
Oregon,Boulder City,Water,Light,-38.34
Nevada,Reno,Air,Light,-43.87
Nevada,Reno,Soil,Noise,-36.95
Nevada,Reno,Water,Thermal,-28.71
Nevada,Reno,Air,Urban Activities,-27.9
Nevada,Reno,Soil,Inferior Irrigation,-22.79
Nevada,Reno,Water,Inorganic Fertilizers,-20.65
Nevada,Reno,Air,Solid Waste,-19.01
Nevada,Reno,Soil,Chemical,-19.83
Nevada,Reno,Water,Surface water,-17.59
Nevada,Reno,Air,Groundwater,-8.67
Nevada,Reno,Soil,Oxygen-depletion,-3.79
Nevada,Reno,Water,Light,-1.57
