Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,California,Berkeley,Temperature,11-20,0.54
2017,California,Berkeley,Wind,31-40,1.8
2017,California,Berkeley,Temperature,21-30,1.31
2017,California,Berkeley,Wind,Storm,3.7
2017,California,Berkeley,Temperature,Calm,4.29
2017,California,Berkeley,Wind,Breeze,5.38
2015,Maryland,Malibu,Temperature,11-20,6.19
2015,Maryland,Malibu,Wind,31-40,7.36
2015,Maryland,Malibu,Temperature,21-30,6.43
2015,Maryland,Malibu,Wind,Storm,9.13
2015,Maryland,Malibu,Temperature,Calm,6.52
2015,Maryland,Malibu,Wind,Breeze,7.57
2016,Illinois,Aberdeen,Temperature,11-20,12.05
2016,Illinois,Aberdeen,Wind,31-40,11.11
2016,Illinois,Aberdeen,Temperature,21-30,11.49
2016,Illinois,Aberdeen,Wind,Storm,15.61
2016,Illinois,Aberdeen,Temperature,Calm,8.48
2016,Illinois,Aberdeen,Wind,Breeze,17.62
2017,California,Baltimore,Temperature,11-20,12.41
2017,California,Baltimore,Wind,31-40,19.75
2017,California,Baltimore,Temperature,21-30,18.59
2017,California,Baltimore,Wind,Storm,4.02
2017,California,Baltimore,Temperature,Calm,4.34
2017,California,Baltimore,Wind,Breeze,23.9
2015,Maryland,Columbia,Temperature,11-20,23.97
2015,Maryland,Columbia,Wind,31-40,25.97
2015,Maryland,Columbia,Temperature,21-30,26.41
2015,Maryland,Columbia,Wind,Storm,24.26
2015,Maryland,Columbia,Temperature,Calm,27.69
2015,Maryland,Columbia,Wind,Breeze,25.34
2016,Illinois,Springfield,Temperature,11-20,1.59
2016,Illinois,Springfield,Wind,31-40,6.26
2016,Illinois,Springfield,Temperature,21-30,23.41
2016,Illinois,Springfield,Wind,Storm,26.4
2016,Illinois,Springfield,Temperature,Calm,6.82
2016,Illinois,Springfield,Wind,Breeze,7.77
2017,California,Champaign,Temperature,11-20,10.72
2017,California,Champaign,Wind,31-40,1.63
2017,California,Champaign,Temperature,21-30,14.64
2017,California,Champaign,Wind,Storm,16.27
2017,California,Champaign,Temperature,Calm,18.55
2017,California,Champaign,Wind,Breeze,18.65
2015,Maryland,Chicago,Temperature,11-20,18.69
2015,Maryland,Chicago,Wind,31-40,19.79
2015,Maryland,Chicago,Temperature,21-30,3.51
2015,Maryland,Chicago,Wind,Storm,21.25
2015,Maryland,Chicago,Temperature,Calm,21.69
2015,Maryland,Chicago,Wind,Breeze,22.94
