Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q4,October,Oregon,Portland,1.8
Production,Factory,Q3,November,Maryland,Salem,3.73
Production,Factory,Q4,December,Oregon,Baltimore,8.29
Production,Factory,Q3,September,Maryland,Aberdeen,10.35
Production,Factory,Q4,August,Oregon,Portland,12.85
Production,Factory,Q3,October,Maryland,Salem,14.14
Service,Workshop,Q4,October,Oregon,Portland,18.63
Service,Workshop,Q3,November,Maryland,Salem,25.08
Service,Workshop,Q4,December,Oregon,Baltimore,32.96
Service,Workshop,Q3,September,Maryland,Aberdeen,32.78
Service,Workshop,Q4,August,Oregon,Portland,34.43
Service,Workshop,Q3,October,Maryland,Salem,34.19
Production,Administration,Q4,October,Oregon,Portland,41.98
Production,Administration,Q3,November,Maryland,Salem,44.36
Production,Administration,Q4,December,Oregon,Baltimore,50.37
Production,Administration,Q3,September,Maryland,Aberdeen,55.5
Production,Administration,Q4,August,Oregon,Portland,56.44
Production,Administration,Q3,October,Maryland,Salem,57.99
Service,Hospital,Q4,October,Oregon,Portland,59.16
Service,Hospital,Q3,November,Maryland,Salem,65.34
Service,Hospital,Q4,December,Oregon,Baltimore,68.23
Service,Hospital,Q3,September,Maryland,Aberdeen,71.73
Service,Hospital,Q4,August,Oregon,Portland,73.38
Service,Hospital,Q3,October,Maryland,Salem,74.77
Production,Library,Q4,October,Oregon,Portland,83.15
Production,Library,Q3,November,Maryland,Salem,84.69
Production,Library,Q4,December,Oregon,Baltimore,92.98
Production,Library,Q3,September,Maryland,Aberdeen,97.16
Production,Library,Q4,August,Oregon,Portland,97.76
Production,Library,Q3,October,Maryland,Salem,99.96
