Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,July,California,Los-Angeles,2.44
Production,Workshop,Q1,August,California,Los-Angeles,3.96
Production,Workshop,Q3,February,California,Los-Angeles,10.7
Production,Workshop,Q1,January,California,Los-Angeles,12.17
Production,Workshop,Q3,March,California,Los-Angeles,15.41
Production,Workshop,Q1,July,California,Los-Angeles,16.07
Culture,Factory,Q3,July,California,Los-Angeles,19.58
Culture,Factory,Q1,August,California,Los-Angeles,19.62
Culture,Factory,Q3,February,California,Los-Angeles,23.3
Culture,Factory,Q1,January,California,Los-Angeles,23.69
Culture,Factory,Q3,March,California,Los-Angeles,25.79
Culture,Factory,Q1,July,California,Los-Angeles,26.58
Service,Theatre,Q3,July,California,Los-Angeles,28.06
Service,Theatre,Q1,August,California,Los-Angeles,28.14
Service,Theatre,Q3,February,California,Los-Angeles,32.85
Service,Theatre,Q1,January,California,Los-Angeles,33.81
Service,Theatre,Q3,March,California,Los-Angeles,38.07
Service,Theatre,Q1,July,California,Los-Angeles,38.83
Production,Concert,Q3,July,California,Los-Angeles,43.98
Production,Concert,Q1,August,California,Los-Angeles,45.38
Production,Concert,Q3,February,California,Los-Angeles,48.93
Production,Concert,Q1,January,California,Los-Angeles,48.11
Production,Concert,Q3,March,California,Los-Angeles,50.17
Production,Concert,Q1,July,California,Los-Angeles,50.72
Culture,Administration,Q3,July,California,Los-Angeles,52.23
Culture,Administration,Q1,August,California,Los-Angeles,53.24
Culture,Administration,Q3,February,California,Los-Angeles,55.81
Culture,Administration,Q1,January,California,Los-Angeles,61.35
Culture,Administration,Q3,March,California,Los-Angeles,63.18
Culture,Administration,Q1,July,California,Los-Angeles,64.81
Service,Library,Q3,July,California,Los-Angeles,68.92
Service,Library,Q1,August,California,Los-Angeles,68.93
Service,Library,Q3,February,California,Los-Angeles,72.86
Service,Library,Q1,January,California,Los-Angeles,82.62
Service,Library,Q3,March,California,Los-Angeles,83.73
Service,Library,Q1,July,California,Los-Angeles,86.79
Production,School,Q3,July,California,Los-Angeles,86.68
Production,School,Q1,August,California,Los-Angeles,88.61
Production,School,Q3,February,California,Los-Angeles,87.52
Production,School,Q1,January,California,Los-Angeles,92.1
Production,School,Q3,March,California,Los-Angeles,94.57
Production,School,Q1,July,California,Los-Angeles,94.31
