Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q3,Beverage,Juice,261.6
Export,2022,Q3,Meat,Tea,272.46
Export,2022,Q3,Beverage,Beef,789.04
Export,2022,Q3,Meat,Chicken,923.39
Export,2016,Q3,Beverage,Juice,35.37
Export,2016,Q3,Meat,Tea,690.13
Export,2016,Q3,Beverage,Beef,564.85
Export,2016,Q3,Meat,Chicken,567.52
Export,2015,Q3,Beverage,Juice,65.2
Export,2015,Q3,Meat,Tea,327.99
Export,2015,Q3,Beverage,Beef,456.11
Export,2015,Q3,Meat,Chicken,331.76
Export,2022,Q3,Beverage,Juice,75.51
Export,2022,Q3,Meat,Tea,843.88
Export,2022,Q3,Beverage,Beef,344.3
Export,2022,Q3,Meat,Chicken,734.79
Export,2016,Q3,Beverage,Juice,350.43
Export,2016,Q3,Meat,Tea,227.51
Export,2016,Q3,Beverage,Beef,233.59
Export,2016,Q3,Meat,Chicken,894.32
