State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Champaign,Soil,Inorganic Fertilizers,1.26
Illinois,Champaign,Water,Urban Activities,2.4
Illinois,Champaign,Soil,Inferior Irrigation,3.46
Illinois,Champaign,Water,Industrial,5.65
Illinois,Champaign,Soil,Solid Waste,6.36
Illinois,Champaign,Water,Groundwater,7.09
Illinois,Champaign,Soil,Chemical,8.62
Illinois,Champaign,Water,Oxygen-depletion,9.33
Illinois,Champaign,Soil,Surface water,16.52
Illinois,Champaign,Water,Inorganic Fertilizers,19.13
California,Springfield,Soil,Inorganic Fertilizers,22.46
California,Springfield,Water,Urban Activities,30.18
California,Springfield,Soil,Inferior Irrigation,32.2
California,Springfield,Water,Industrial,33.5
California,Springfield,Soil,Solid Waste,34.65
California,Springfield,Water,Groundwater,-93.55
California,Springfield,Soil,Chemical,-92.6
California,Springfield,Water,Oxygen-depletion,-90.17
California,Springfield,Soil,Surface water,39.68
California,Springfield,Water,Inorganic Fertilizers,-82.38
Illinois,Chicago,Soil,Inorganic Fertilizers,-80.69
Illinois,Chicago,Water,Urban Activities,56.22
Illinois,Chicago,Soil,Inferior Irrigation,-71.56
Illinois,Chicago,Water,Industrial,59.18
Illinois,Chicago,Soil,Solid Waste,-65.72
Illinois,Chicago,Water,Groundwater,65.05
Illinois,Chicago,Soil,Chemical,-62.99
Illinois,Chicago,Water,Oxygen-depletion,-61.75
Illinois,Chicago,Soil,Surface water,79.1
Illinois,Chicago,Water,Inorganic Fertilizers,-48.32
California,Los-Angeles,Soil,Inorganic Fertilizers,83.29
California,Los-Angeles,Water,Urban Activities,85.02
California,Los-Angeles,Soil,Inferior Irrigation,85.9
California,Los-Angeles,Water,Industrial,-40.54
California,Los-Angeles,Soil,Solid Waste,90.93
California,Los-Angeles,Water,Groundwater,-37.51
California,Los-Angeles,Soil,Chemical,91.34
California,Los-Angeles,Water,Oxygen-depletion,-38.54
California,Los-Angeles,Soil,Surface water,90.43
California,Los-Angeles,Water,Inorganic Fertilizers,-34.34
Illinois,San Francisco,Soil,Inorganic Fertilizers,-30.17
Illinois,San Francisco,Water,Urban Activities,99.3
Illinois,San Francisco,Soil,Inferior Irrigation,-28.86
Illinois,San Francisco,Water,Industrial,-28.56
Illinois,San Francisco,Soil,Solid Waste,-25.24
Illinois,San Francisco,Water,Groundwater,-19.44
Illinois,San Francisco,Soil,Chemical,-18.11
Illinois,San Francisco,Water,Oxygen-depletion,-19.87
Illinois,San Francisco,Soil,Surface water,-13.31
Illinois,San Francisco,Water,Inorganic Fertilizers,-13.65
