State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Rochester,Air,Thermal,-0.63
Minnesota,Rochester,Soil,Noise,1.77
Minnesota,Rochester,Water,Urban Activities,10.89
Minnesota,Rochester,Air,Industrial,11.73
Minnesota,Rochester,Soil,Chemical,13.58
Minnesota,Rochester,Water,Surface water,15.84
Minnesota,Rochester,Air,Groundwater,16.67
Minnesota,Rochester,Soil,Oxygen-depletion,16.55
Minnesota,Rochester,Water,Thermal,22.98
Minnesota,Rochester,Air,Noise,22.02
Minnesota,Rochester,Soil,Urban Activities,30.95
Minnesota,Rochester,Water,Industrial,24.28
Nevada,Minneapolis,Air,Thermal,28.0
Nevada,Minneapolis,Soil,Noise,-99.84
Nevada,Minneapolis,Water,Urban Activities,-98.95
Nevada,Minneapolis,Air,Industrial,-99.81
Nevada,Minneapolis,Soil,Chemical,-98.07
Nevada,Minneapolis,Water,Surface water,-7.78
Nevada,Minneapolis,Air,Groundwater,34.14
Nevada,Minneapolis,Soil,Oxygen-depletion,35.03
Nevada,Minneapolis,Water,Thermal,34.93
Nevada,Minneapolis,Air,Noise,-91.19
Nevada,Minneapolis,Soil,Urban Activities,-94.03
Nevada,Minneapolis,Water,Industrial,-90.13
Minnesota,Hastings,Air,Thermal,38.82
Minnesota,Hastings,Soil,Noise,-87.33
Minnesota,Hastings,Water,Urban Activities,42.71
Minnesota,Hastings,Air,Industrial,-88.6
Minnesota,Hastings,Soil,Chemical,33.79
Minnesota,Hastings,Water,Surface water,49.05
Minnesota,Hastings,Air,Groundwater,-74.87
Minnesota,Hastings,Soil,Oxygen-depletion,-73.43
Minnesota,Hastings,Water,Thermal,-72.99
Minnesota,Hastings,Air,Noise,57.22
Minnesota,Hastings,Soil,Urban Activities,58.61
Minnesota,Hastings,Water,Industrial,58.2
Nevada,Las Vegas,Air,Thermal,58.1
Nevada,Las Vegas,Soil,Noise,-67.43
Nevada,Las Vegas,Water,Urban Activities,-67.1
Nevada,Las Vegas,Air,Industrial,-0.16
Nevada,Las Vegas,Soil,Chemical,-63.86
Nevada,Las Vegas,Water,Surface water,-62.69
Nevada,Las Vegas,Air,Groundwater,-61.98
Nevada,Las Vegas,Soil,Oxygen-depletion,-61.24
Nevada,Las Vegas,Water,Thermal,65.87
Nevada,Las Vegas,Air,Noise,-57.1
Nevada,Las Vegas,Soil,Urban Activities,72.57
Nevada,Las Vegas,Water,Industrial,-56.64
Minnesota,Boulder City,Air,Thermal,-51.3
Minnesota,Boulder City,Soil,Noise,79.79
Minnesota,Boulder City,Water,Urban Activities,82.34
Minnesota,Boulder City,Air,Industrial,-42.19
Minnesota,Boulder City,Soil,Chemical,-39.48
Minnesota,Boulder City,Water,Surface water,-39.78
Minnesota,Boulder City,Air,Groundwater,-28.09
Minnesota,Boulder City,Soil,Oxygen-depletion,-22.98
Minnesota,Boulder City,Water,Thermal,-11.17
Minnesota,Boulder City,Air,Noise,-7.07
Minnesota,Boulder City,Soil,Urban Activities,-6.49
Minnesota,Boulder City,Water,Industrial,-3.41
