Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q1,March,Illinois,Springfield,96.34
Residential,Hotel,Q4,January,Michigan,Detroit,33.6
Residential,Hotel,Q1,October,Illinois,Springfield,89.62
Residential,Hotel,Q4,November,Michigan,Detroit,98.5
Production,Apartment,Q1,March,Illinois,Springfield,69.2
Production,Apartment,Q4,January,Michigan,Detroit,38.2
Production,Apartment,Q1,October,Illinois,Springfield,6.51
Production,Apartment,Q4,November,Michigan,Detroit,59.6
Residential,Workshop,Q1,March,Illinois,Springfield,11.94
Residential,Workshop,Q4,January,Michigan,Detroit,44.01
Residential,Workshop,Q1,October,Illinois,Springfield,45.76
Residential,Workshop,Q4,November,Michigan,Detroit,77.78
Production,Factory,Q1,March,Illinois,Springfield,84.65
Production,Factory,Q4,January,Michigan,Detroit,25.18
Production,Factory,Q1,October,Illinois,Springfield,91.36
Production,Factory,Q4,November,Michigan,Detroit,30.14
