Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q3,September,Illinois,Springfield,5.15
Service,Library,Q2,August,California,Malibu,9.07
Service,Library,Q3,June,Illinois,Springfield,12.78
Service,Library,Q2,April,California,Malibu,12.15
Production,School,Q3,September,Illinois,Springfield,26.76
Production,School,Q2,August,California,Malibu,37.85
Production,School,Q3,June,Illinois,Springfield,39.64
Production,School,Q2,April,California,Malibu,48.19
Service,Hospital,Q3,September,Illinois,Springfield,52.15
Service,Hospital,Q2,August,California,Malibu,63.15
Service,Hospital,Q3,June,Illinois,Springfield,64.72
Service,Hospital,Q2,April,California,Malibu,78.6
Production,Factory,Q3,September,Illinois,Springfield,79.62
Production,Factory,Q2,August,California,Malibu,78.17
Production,Factory,Q3,June,Illinois,Springfield,81.99
Production,Factory,Q2,April,California,Malibu,81.26
Service,Workshop,Q3,September,Illinois,Springfield,84.81
Service,Workshop,Q2,August,California,Malibu,84.14
Service,Workshop,Q3,June,Illinois,Springfield,94.0
Service,Workshop,Q2,April,California,Malibu,95.17
