Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Male,Qatari,2022/2023,Spanish,481.46
PhD,Male,Qatari,2017/2018,English,225.41
PhD,Male,Qatari,2016/2017,Spanish,75.24
PhD,Male,Qatari,2020/2021,English,492.76
PhD,Male,Qatari,2022/2023,Spanish,270.92
PhD,Male,Qatari,2017/2018,English,78.91
PhD,Male,Qatari,2016/2017,Spanish,494.65
PhD,Male,Qatari,2020/2021,English,207.0
PhD,Male,Qatari,2022/2023,Spanish,338.89
PhD,Male,Qatari,2017/2018,English,284.64
PhD,Male,Qatari,2016/2017,Spanish,189.42
PhD,Male,Qatari,2020/2021,English,286.72
