Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Minnesota,Hastings,Humidity,High,0.73
2015,Minnesota,Hastings,Wind,Low,3.5
2015,Minnesota,Hastings,Temperature,Medium,3.21
2015,Minnesota,Hastings,Humidity,Breeze,5.3
2015,Minnesota,Hastings,Wind,Calm,6.52
2015,Minnesota,Hastings,Temperature,21-30,7.87
2015,Minnesota,Hastings,Humidity,31-40,6.84
2015,Minnesota,Hastings,Wind,0-10,7.4
2015,Minnesota,Hastings,Temperature,High,10.62
2017,Nevada,Minneapolis,Humidity,High,11.44
2017,Nevada,Minneapolis,Wind,Low,12.91
2017,Nevada,Minneapolis,Temperature,Medium,13.64
2017,Nevada,Minneapolis,Humidity,Breeze,12.62
2017,Nevada,Minneapolis,Wind,Calm,15.78
2017,Nevada,Minneapolis,Temperature,21-30,16.02
2017,Nevada,Minneapolis,Humidity,31-40,16.22
2017,Nevada,Minneapolis,Wind,0-10,15.29
2017,Nevada,Minneapolis,Temperature,High,17.97
2020,Minnesota,Las Vegas,Humidity,High,20.49
2020,Minnesota,Las Vegas,Wind,Low,21.88
2020,Minnesota,Las Vegas,Temperature,Medium,14.53
2020,Minnesota,Las Vegas,Humidity,Breeze,23.92
2020,Minnesota,Las Vegas,Wind,Calm,24.34
2020,Minnesota,Las Vegas,Temperature,21-30,18.69
2020,Minnesota,Las Vegas,Humidity,31-40,5.42
2020,Minnesota,Las Vegas,Wind,0-10,19.59
2020,Minnesota,Las Vegas,Temperature,High,25.19
2015,Nevada,Reno,Humidity,High,8.89
2015,Nevada,Reno,Wind,Low,10.13
2015,Nevada,Reno,Temperature,Medium,10.87
2015,Nevada,Reno,Humidity,Breeze,11.74
2015,Nevada,Reno,Wind,Calm,11.57
2015,Nevada,Reno,Temperature,21-30,14.08
2015,Nevada,Reno,Humidity,31-40,15.22
2015,Nevada,Reno,Wind,0-10,4.31
2015,Nevada,Reno,Temperature,High,3.89
