Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Beverage,Juice,906.55
Import,2022,Cereals,Tea,893.82
Import,2022,Dairy,Soda,781.9
Import,2022,Beverage,Rice,144.23
Import,2022,Cereals,Soybeans,145.34
Import,2022,Dairy,Seeds,274.5
Import,2022,Beverage,Butter,789.53
Import,2022,Cereals,Yoghurt,287.22
Import,2022,Dairy,Juice,425.28
Import,2016,Beverage,Juice,177.37
Import,2016,Cereals,Tea,434.4
Import,2016,Dairy,Soda,438.06
Import,2016,Beverage,Rice,187.94
Import,2016,Cereals,Soybeans,832.84
Import,2016,Dairy,Seeds,325.08
Import,2016,Beverage,Butter,70.9
Import,2016,Cereals,Yoghurt,711.33
Import,2016,Dairy,Juice,974.82
Import,2022,Beverage,Juice,728.63
Import,2022,Cereals,Tea,89.91
Import,2022,Dairy,Soda,478.24
Import,2022,Beverage,Rice,222.38
Import,2022,Cereals,Soybeans,743.2
Import,2022,Dairy,Seeds,622.45
Import,2022,Beverage,Butter,117.88
Import,2022,Cereals,Yoghurt,765.77
Import,2022,Dairy,Juice,767.8
