State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Rochester,2020,Soil,Industrial,3.81
Minnesota,Rochester,2020,Water,Solid Waste,7.93
Minnesota,Rochester,2020,Air,Urban Activities,15.61
Minnesota,Rochester,2020,Soil,Inferior Irrigation,16.24
Minnesota,Rochester,2020,Water,Groundwater,18.58
Minnesota,Rochester,2020,Air,Oxygen-depletion,22.21
Minnesota,Rochester,2020,Soil,Chemical,26.85
Minnesota,Rochester,2020,Water,Noise,26.51
Minnesota,Rochester,2020,Air,Light,-98.44
Minnesota,Rochester,2020,Soil,Thermal,-96.56
Minnesota,Rochester,2020,Water,Industrial,-94.38
Minnesota,Rochester,2020,Air,Solid Waste,-94.61
Oregon,Minneapolis,2019,Soil,Industrial,35.11
Oregon,Minneapolis,2019,Water,Solid Waste,-91.38
Oregon,Minneapolis,2019,Air,Urban Activities,38.97
Oregon,Minneapolis,2019,Soil,Inferior Irrigation,-89.25
Oregon,Minneapolis,2019,Water,Groundwater,40.1
Oregon,Minneapolis,2019,Air,Oxygen-depletion,40.97
Oregon,Minneapolis,2019,Soil,Chemical,41.07
Oregon,Minneapolis,2019,Water,Noise,43.98
Oregon,Minneapolis,2019,Air,Light,-4.38
Oregon,Minneapolis,2019,Soil,Thermal,44.25
Oregon,Minneapolis,2019,Water,Industrial,-83.08
Oregon,Minneapolis,2019,Air,Solid Waste,47.06
Nevada,Redmond,2015,Soil,Industrial,47.32
Nevada,Redmond,2015,Water,Solid Waste,42.68
Nevada,Redmond,2015,Air,Urban Activities,-87.25
Nevada,Redmond,2015,Soil,Inferior Irrigation,-77.49
Nevada,Redmond,2015,Water,Groundwater,-75.67
Nevada,Redmond,2015,Air,Oxygen-depletion,-74.87
Nevada,Redmond,2015,Soil,Chemical,-91.23
Nevada,Redmond,2015,Water,Noise,-72.61
Nevada,Redmond,2015,Air,Light,57.2
Nevada,Redmond,2015,Soil,Thermal,-72.31
Nevada,Redmond,2015,Water,Industrial,57.37
Nevada,Redmond,2015,Air,Solid Waste,55.45
Minnesota,Salem,2020,Soil,Industrial,37.7
Minnesota,Salem,2020,Water,Solid Waste,61.55
Minnesota,Salem,2020,Air,Urban Activities,63.04
Minnesota,Salem,2020,Soil,Inferior Irrigation,38.22
Minnesota,Salem,2020,Water,Groundwater,66.89
Minnesota,Salem,2020,Air,Oxygen-depletion,-59.05
Minnesota,Salem,2020,Soil,Chemical,70.48
Minnesota,Salem,2020,Water,Noise,-57.57
Minnesota,Salem,2020,Air,Light,-88.84
Minnesota,Salem,2020,Soil,Thermal,79.69
Minnesota,Salem,2020,Water,Industrial,-48.0
Minnesota,Salem,2020,Air,Solid Waste,81.5
Oregon,Las Vegas,2019,Soil,Industrial,-46.18
Oregon,Las Vegas,2019,Water,Solid Waste,83.86
Oregon,Las Vegas,2019,Air,Urban Activities,84.4
Oregon,Las Vegas,2019,Soil,Inferior Irrigation,-46.49
Oregon,Las Vegas,2019,Water,Groundwater,-45.94
Oregon,Las Vegas,2019,Air,Oxygen-depletion,-8.21
Oregon,Las Vegas,2019,Soil,Chemical,89.39
Oregon,Las Vegas,2019,Water,Noise,-38.4
Oregon,Las Vegas,2019,Air,Light,-40.87
Oregon,Las Vegas,2019,Soil,Thermal,92.99
Oregon,Las Vegas,2019,Water,Industrial,-35.69
Oregon,Las Vegas,2019,Air,Solid Waste,-35.61
Nevada,Boulder City,2015,Soil,Industrial,95.69
Nevada,Boulder City,2015,Water,Solid Waste,96.7
Nevada,Boulder City,2015,Air,Urban Activities,-35.92
Nevada,Boulder City,2015,Soil,Inferior Irrigation,-6.15
Nevada,Boulder City,2015,Water,Groundwater,-29.93
Nevada,Boulder City,2015,Air,Oxygen-depletion,-26.19
Nevada,Boulder City,2015,Soil,Chemical,-26.43
Nevada,Boulder City,2015,Water,Noise,-18.22
Nevada,Boulder City,2015,Air,Light,-8.19
Nevada,Boulder City,2015,Soil,Thermal,-7.74
Nevada,Boulder City,2015,Water,Industrial,-6.9
Nevada,Boulder City,2015,Air,Solid Waste,-4.93
