Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2018,Q4,Beverage,Tea,386.38
Import,2018,Q4,Meat,Soda,899.05
Import,2018,Q4,Cereals,Pork,776.92
Import,2018,Q4,Beverage,Duck,265.71
Import,2018,Q4,Meat,Beef,525.25
Import,2018,Q4,Cereals,Wheat,655.76
Import,2018,Q4,Beverage,Rice,657.98
Import,2018,Q4,Meat,Corn,146.3
Import,2018,Q4,Cereals,Tea,410.89
Import,2021,Q4,Beverage,Tea,671.09
Import,2021,Q4,Meat,Soda,544.61
Import,2021,Q4,Cereals,Pork,932.75
Import,2021,Q4,Beverage,Duck,307.57
Import,2021,Q4,Meat,Beef,308.66
Import,2021,Q4,Cereals,Wheat,56.26
Import,2021,Q4,Beverage,Rice,185.09
Import,2021,Q4,Meat,Corn,827.55
Import,2021,Q4,Cereals,Tea,319.83
Import,2018,Q4,Beverage,Tea,448.79
Import,2018,Q4,Meat,Soda,577.0
Import,2018,Q4,Cereals,Pork,838.7
Import,2018,Q4,Beverage,Duck,331.13
Import,2018,Q4,Meat,Beef,77.51
Import,2018,Q4,Cereals,Wheat,726.5
Import,2018,Q4,Beverage,Rice,93.19
Import,2018,Q4,Meat,Corn,93.16
Import,2018,Q4,Cereals,Tea,221.72
Import,2021,Q4,Beverage,Tea,992.18
Import,2021,Q4,Meat,Soda,889.47
Import,2021,Q4,Cereals,Pork,610.11
Import,2021,Q4,Beverage,Duck,234.06
Import,2021,Q4,Meat,Beef,749.97
Import,2021,Q4,Cereals,Wheat,238.49
Import,2021,Q4,Beverage,Rice,112.81
Import,2021,Q4,Meat,Corn,889.4
Import,2021,Q4,Cereals,Tea,763.73
