State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Flint,2016,Water,Groundwater,1.25
Michigan,Flint,2016,Air,Oxygen-depletion,19.6
Michigan,Flint,2016,Soil,Chemical,24.9
Michigan,Flint,2016,Water,Surface water,27.19
Michigan,Flint,2016,Air,Light,28.57
Michigan,Flint,2016,Soil,Thermal,-99.77
Michigan,Flint,2016,Water,Industrial,35.29
Michigan,Flint,2016,Air,Inorganic Fertilizers,36.12
Michigan,Flint,2016,Soil,Solid Waste,37.99
Michigan,Flint,2016,Water,Urban Activities,39.27
Michigan,Flint,2016,Air,Groundwater,41.35
Michigan,Flint,2016,Soil,Oxygen-depletion,41.44
California,Detroit,2017,Water,Groundwater,-84.82
California,Detroit,2017,Air,Oxygen-depletion,47.0
California,Detroit,2017,Soil,Chemical,-81.33
California,Detroit,2017,Water,Surface water,50.96
California,Detroit,2017,Air,Light,51.49
California,Detroit,2017,Soil,Thermal,-75.31
California,Detroit,2017,Water,Industrial,53.24
California,Detroit,2017,Air,Inorganic Fertilizers,-72.44
California,Detroit,2017,Soil,Solid Waste,56.04
California,Detroit,2017,Water,Urban Activities,-66.6
California,Detroit,2017,Air,Groundwater,65.2
California,Detroit,2017,Soil,Oxygen-depletion,-62.03
Michigan,San Francisco,2020,Water,Groundwater,67.01
Michigan,San Francisco,2020,Air,Oxygen-depletion,-60.98
Michigan,San Francisco,2020,Soil,Chemical,-60.4
Michigan,San Francisco,2020,Water,Surface water,70.15
Michigan,San Francisco,2020,Air,Light,-60.59
Michigan,San Francisco,2020,Soil,Thermal,-56.99
Michigan,San Francisco,2020,Water,Industrial,-52.37
Michigan,San Francisco,2020,Air,Inorganic Fertilizers,78.05
Michigan,San Francisco,2020,Soil,Solid Waste,79.73
Michigan,San Francisco,2020,Water,Urban Activities,82.52
Michigan,San Francisco,2020,Air,Groundwater,82.93
Michigan,San Francisco,2020,Soil,Oxygen-depletion,84.18
California,Malibu,2016,Water,Groundwater,85.18
California,Malibu,2016,Air,Oxygen-depletion,83.11
California,Malibu,2016,Soil,Chemical,-42.36
California,Malibu,2016,Water,Surface water,-40.59
California,Malibu,2016,Air,Light,88.25
California,Malibu,2016,Soil,Thermal,-38.19
California,Malibu,2016,Water,Industrial,-38.77
California,Malibu,2016,Air,Inorganic Fertilizers,-36.53
California,Malibu,2016,Soil,Solid Waste,-33.35
California,Malibu,2016,Water,Urban Activities,99.08
California,Malibu,2016,Air,Groundwater,-28.45
California,Malibu,2016,Soil,Oxygen-depletion,-11.09
