Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Georgia,Washington,Temperature,31-40,0.86
2022,Georgia,Washington,Wind,11-20,0.68
2022,Georgia,Washington,Humidity,Storm,1.78
2022,Georgia,Washington,Temperature,Breeze,3.49
2022,Georgia,Washington,Wind,Calm,4.31
2022,Georgia,Washington,Humidity,Medium,5.25
2022,Georgia,Washington,Temperature,High,5.76
2022,Georgia,Washington,Wind,31-40,7.48
2022,Georgia,Washington,Humidity,11-20,8.08
2018,Massachusetts,Albany,Temperature,31-40,7.61
2018,Massachusetts,Albany,Wind,11-20,8.56
2018,Massachusetts,Albany,Humidity,Storm,7.92
2018,Massachusetts,Albany,Temperature,Breeze,6.68
2018,Massachusetts,Albany,Wind,Calm,13.88
2018,Massachusetts,Albany,Humidity,Medium,13.33
2018,Massachusetts,Albany,Temperature,High,15.0
2018,Massachusetts,Albany,Wind,31-40,8.05
2018,Massachusetts,Albany,Humidity,11-20,17.16
2022,Georgia,Columbus,Temperature,31-40,17.36
2022,Georgia,Columbus,Wind,11-20,17.38
2022,Georgia,Columbus,Humidity,Storm,20.27
2022,Georgia,Columbus,Temperature,Breeze,17.21
2022,Georgia,Columbus,Wind,Calm,18.11
2022,Georgia,Columbus,Humidity,Medium,19.63
2022,Georgia,Columbus,Temperature,High,15.94
2022,Georgia,Columbus,Wind,31-40,20.83
2022,Georgia,Columbus,Humidity,11-20,26.19
2018,Massachusetts,Boston,Temperature,31-40,27.76
2018,Massachusetts,Boston,Wind,11-20,27.47
2018,Massachusetts,Boston,Humidity,Storm,27.95
2018,Massachusetts,Boston,Temperature,Breeze,5.58
2018,Massachusetts,Boston,Wind,Calm,26.79
2018,Massachusetts,Boston,Humidity,Medium,26.17
2018,Massachusetts,Boston,Temperature,High,24.2
2018,Massachusetts,Boston,Wind,31-40,7.75
2018,Massachusetts,Boston,Humidity,11-20,8.96
2022,Georgia,Cambridge,Temperature,31-40,2.68
2022,Georgia,Cambridge,Wind,11-20,2.27
2022,Georgia,Cambridge,Humidity,Storm,9.35
2022,Georgia,Cambridge,Temperature,Breeze,9.77
2022,Georgia,Cambridge,Wind,Calm,3.43
2022,Georgia,Cambridge,Humidity,Medium,12.47
2022,Georgia,Cambridge,Temperature,High,13.51
2022,Georgia,Cambridge,Wind,31-40,2.2
2022,Georgia,Cambridge,Humidity,11-20,16.08
2018,Massachusetts,Lenox,Temperature,31-40,16.11
2018,Massachusetts,Lenox,Wind,11-20,5.12
2018,Massachusetts,Lenox,Humidity,Storm,5.46
2018,Massachusetts,Lenox,Temperature,Breeze,18.21
2018,Massachusetts,Lenox,Wind,Calm,6.8
2018,Massachusetts,Lenox,Humidity,Medium,20.57
2018,Massachusetts,Lenox,Temperature,High,20.32
2018,Massachusetts,Lenox,Wind,31-40,20.63
2018,Massachusetts,Lenox,Humidity,11-20,3.9
