Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Dairy,Cream,651.2
Export,2019,Meat,Milk,525.58
Export,2019,Beverage,Duck,271.48
Export,2019,Dairy,Beef,790.33
Export,2019,Meat,Tea,279.32
Export,2019,Beverage,Soda,283.5
Export,2019,Dairy,Juice,291.45
Export,2019,Meat,Cream,422.85
Export,2019,Beverage,Milk,422.93
Export,2017,Dairy,Cream,426.1
Export,2017,Meat,Milk,943.76
Export,2017,Beverage,Duck,565.17
Export,2017,Dairy,Beef,567.8
Export,2017,Meat,Tea,189.38
Export,2017,Beverage,Soda,709.69
Export,2017,Dairy,Juice,712.77
Export,2017,Meat,Cream,588.86
Export,2017,Beverage,Milk,857.88
Export,2019,Dairy,Cream,612.34
Export,2019,Meat,Milk,229.51
Export,2019,Beverage,Duck,491.95
Export,2019,Dairy,Beef,883.43
Export,2019,Meat,Tea,372.83
Export,2019,Beverage,Soda,885.02
Export,2019,Dairy,Juice,246.64
Export,2019,Meat,Cream,116.83
Export,2019,Beverage,Milk,501.74
