Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q2,April,Oregon,Salem,1.23
Residential,Hotel,Q3,May,Massachusetts,Portland,2.71
Residential,Hotel,Q4,June,Oregon,Cambridge,3.07
Residential,Hotel,Q2,August,Massachusetts,Salem,5.69
Residential,Hotel,Q3,September,Oregon,Portland,7.3
Residential,Hotel,Q4,December,Massachusetts,Cambridge,8.84
Residential,Hotel,Q2,October,Oregon,Salem,9.52
Residential,Hotel,Q3,November,Massachusetts,Portland,12.24
Residential,Hotel,Q4,April,Oregon,Cambridge,12.86
Service,Apartment,Q2,April,Oregon,Salem,14.65
Service,Apartment,Q3,May,Massachusetts,Portland,12.85
Service,Apartment,Q4,June,Oregon,Cambridge,19.6
Service,Apartment,Q2,August,Massachusetts,Salem,25.35
Service,Apartment,Q3,September,Oregon,Portland,25.95
Service,Apartment,Q4,December,Massachusetts,Cambridge,26.0
Service,Apartment,Q2,October,Oregon,Salem,33.37
Service,Apartment,Q3,November,Massachusetts,Portland,34.35
Service,Apartment,Q4,April,Oregon,Cambridge,34.64
Residential,House,Q2,April,Oregon,Salem,34.68
Residential,House,Q3,May,Massachusetts,Portland,37.49
Residential,House,Q4,June,Oregon,Cambridge,37.6
Residential,House,Q2,August,Massachusetts,Salem,39.5
Residential,House,Q3,September,Oregon,Portland,40.69
Residential,House,Q4,December,Massachusetts,Cambridge,42.41
Residential,House,Q2,October,Oregon,Salem,43.18
Residential,House,Q3,November,Massachusetts,Portland,44.57
Residential,House,Q4,April,Oregon,Cambridge,44.55
Service,School,Q2,April,Oregon,Salem,45.1
Service,School,Q3,May,Massachusetts,Portland,50.86
Service,School,Q4,June,Oregon,Cambridge,54.98
Service,School,Q2,August,Massachusetts,Salem,55.34
Service,School,Q3,September,Oregon,Portland,59.03
Service,School,Q4,December,Massachusetts,Cambridge,60.64
Service,School,Q2,October,Oregon,Salem,61.54
Service,School,Q3,November,Massachusetts,Portland,62.21
Service,School,Q4,April,Oregon,Cambridge,59.18
Residential,Library,Q2,April,Oregon,Salem,66.27
Residential,Library,Q3,May,Massachusetts,Portland,66.63
Residential,Library,Q4,June,Oregon,Cambridge,69.71
Residential,Library,Q2,August,Massachusetts,Salem,72.78
Residential,Library,Q3,September,Oregon,Portland,76.11
Residential,Library,Q4,December,Massachusetts,Cambridge,78.81
Residential,Library,Q2,October,Oregon,Salem,79.85
Residential,Library,Q3,November,Massachusetts,Portland,78.13
Residential,Library,Q4,April,Oregon,Cambridge,81.31
Service,Administration,Q2,April,Oregon,Salem,85.38
Service,Administration,Q3,May,Massachusetts,Portland,87.79
Service,Administration,Q4,June,Oregon,Cambridge,90.5
Service,Administration,Q2,August,Massachusetts,Salem,90.48
Service,Administration,Q3,September,Oregon,Portland,92.75
Service,Administration,Q4,December,Massachusetts,Cambridge,92.85
Service,Administration,Q2,October,Oregon,Salem,96.37
Service,Administration,Q3,November,Massachusetts,Portland,96.84
Service,Administration,Q4,April,Oregon,Cambridge,99.09
