State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,2017,Soil,Solid Waste,1.32
Minnesota,Hastings,2017,Water,Industrial,1.21
Minnesota,Hastings,2017,Air,Inferior Irrigation,4.19
Minnesota,Hastings,2017,Soil,Urban Activities,4.89
Minnesota,Hastings,2017,Water,Oxygen-depletion,10.52
Minnesota,Hastings,2017,Air,Groundwater,12.59
Minnesota,Hastings,2017,Soil,Chemical,12.84
Minnesota,Hastings,2017,Water,Surface water,22.87
Minnesota,Hastings,2017,Air,Thermal,23.85
Minnesota,Hastings,2017,Soil,Noise,23.8
Minnesota,Hastings,2017,Water,Light,27.74
Minnesota,Hastings,2017,Air,Solid Waste,29.16
Michigan,Rochester,2015,Soil,Solid Waste,-97.59
Michigan,Rochester,2015,Water,Industrial,-96.15
Michigan,Rochester,2015,Air,Inferior Irrigation,-91.71
Michigan,Rochester,2015,Soil,Urban Activities,38.3
Michigan,Rochester,2015,Water,Oxygen-depletion,43.37
Michigan,Rochester,2015,Air,Groundwater,-84.96
Michigan,Rochester,2015,Soil,Chemical,45.82
Michigan,Rochester,2015,Water,Surface water,47.33
Michigan,Rochester,2015,Air,Thermal,-81.47
Michigan,Rochester,2015,Soil,Noise,49.98
Michigan,Rochester,2015,Water,Light,49.76
Michigan,Rochester,2015,Air,Solid Waste,51.37
Minnesota,Minneapolis,2016,Soil,Solid Waste,-78.89
Minnesota,Minneapolis,2016,Water,Industrial,-75.2
Minnesota,Minneapolis,2016,Air,Inferior Irrigation,-81.75
Minnesota,Minneapolis,2016,Soil,Urban Activities,-73.63
Minnesota,Minneapolis,2016,Water,Oxygen-depletion,56.99
Minnesota,Minneapolis,2016,Air,Groundwater,56.52
Minnesota,Minneapolis,2016,Soil,Chemical,-74.86
Minnesota,Minneapolis,2016,Water,Surface water,60.82
Minnesota,Minneapolis,2016,Air,Thermal,-67.92
Minnesota,Minneapolis,2016,Soil,Noise,-66.45
Minnesota,Minneapolis,2016,Water,Light,60.91
Minnesota,Minneapolis,2016,Air,Solid Waste,-64.1
Michigan,Port Huron,2018,Soil,Solid Waste,-63.25
Michigan,Port Huron,2018,Water,Industrial,70.34
Michigan,Port Huron,2018,Air,Inferior Irrigation,71.23
Michigan,Port Huron,2018,Soil,Urban Activities,79.95
Michigan,Port Huron,2018,Water,Oxygen-depletion,79.73
Michigan,Port Huron,2018,Air,Groundwater,79.08
Michigan,Port Huron,2018,Soil,Chemical,-47.23
Michigan,Port Huron,2018,Water,Surface water,83.33
Michigan,Port Huron,2018,Air,Thermal,-43.34
Michigan,Port Huron,2018,Soil,Noise,86.03
Michigan,Port Huron,2018,Water,Light,-41.66
Michigan,Port Huron,2018,Air,Solid Waste,87.51
Minnesota,Flint,2017,Soil,Solid Waste,-37.25
Minnesota,Flint,2017,Water,Industrial,-36.5
Minnesota,Flint,2017,Air,Inferior Irrigation,94.73
Minnesota,Flint,2017,Soil,Urban Activities,-31.0
Minnesota,Flint,2017,Water,Oxygen-depletion,97.24
Minnesota,Flint,2017,Air,Groundwater,-26.77
Minnesota,Flint,2017,Soil,Chemical,-24.08
Minnesota,Flint,2017,Water,Surface water,-13.67
Minnesota,Flint,2017,Air,Thermal,-12.24
Minnesota,Flint,2017,Soil,Noise,-7.22
Minnesota,Flint,2017,Water,Light,-4.92
Minnesota,Flint,2017,Air,Solid Waste,-1.62
