Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2021,Q4,Dairy,Cheese,897.13
Export,2021,Q4,Meat,Cream,261.65
Export,2021,Q4,Cereals,Pork,649.68
Export,2021,Q4,Dairy,Lamb,16.76
Export,2021,Q4,Meat,Seeds,664.51
Export,2021,Q4,Cereals,Rice,25.99
Export,2017,Q4,Dairy,Cheese,538.74
Export,2017,Q4,Meat,Cream,171.3
Export,2017,Q4,Cereals,Pork,43.48
Export,2017,Q4,Dairy,Lamb,45.21
Export,2017,Q4,Meat,Seeds,949.63
Export,2017,Q4,Cereals,Rice,695.45
Export,2021,Q4,Dairy,Cheese,186.52
Export,2021,Q4,Meat,Cream,844.95
Export,2021,Q4,Cereals,Pork,595.61
Export,2021,Q4,Dairy,Lamb,467.55
Export,2021,Q4,Meat,Seeds,603.56
Export,2021,Q4,Cereals,Rice,222.15
Export,2017,Q4,Dairy,Cheese,736.27
Export,2017,Q4,Meat,Cream,997.75
Export,2017,Q4,Cereals,Pork,361.48
Export,2017,Q4,Dairy,Lamb,621.52
Export,2017,Q4,Meat,Seeds,880.65
Export,2017,Q4,Cereals,Rice,254.16
