State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2019,Water,Groundwater,0.88
Massachusetts,Boston,2019,Soil,Oxygen-depletion,1.91
Massachusetts,Boston,2019,Water,Chemical,5.51
Massachusetts,Boston,2019,Soil,Surface water,7.78
Massachusetts,Boston,2019,Water,Urban Activities,8.97
Massachusetts,Boston,2019,Soil,Solid Waste,24.79
Massachusetts,Boston,2019,Water,Inferior Irrigation,-91.66
Massachusetts,Boston,2019,Soil,Groundwater,39.08
Maryland,Cambridge,2016,Water,Groundwater,41.74
Maryland,Cambridge,2016,Soil,Oxygen-depletion,45.23
Maryland,Cambridge,2016,Water,Chemical,-79.51
Maryland,Cambridge,2016,Soil,Surface water,-78.1
Maryland,Cambridge,2016,Water,Urban Activities,55.24
Maryland,Cambridge,2016,Soil,Solid Waste,-72.58
Maryland,Cambridge,2016,Water,Inferior Irrigation,57.97
Maryland,Cambridge,2016,Soil,Groundwater,61.66
Massachusetts,Aberdeen,2018,Water,Groundwater,68.22
Massachusetts,Aberdeen,2018,Soil,Oxygen-depletion,-52.75
Massachusetts,Aberdeen,2018,Water,Chemical,-52.38
Massachusetts,Aberdeen,2018,Soil,Surface water,-48.09
Massachusetts,Aberdeen,2018,Water,Urban Activities,80.8
Massachusetts,Aberdeen,2018,Soil,Solid Waste,-44.26
Massachusetts,Aberdeen,2018,Water,Inferior Irrigation,87.85
Massachusetts,Aberdeen,2018,Soil,Groundwater,-38.21
Maryland,Columbia,2019,Water,Groundwater,-38.67
Maryland,Columbia,2019,Soil,Oxygen-depletion,-36.06
Maryland,Columbia,2019,Water,Chemical,95.14
Maryland,Columbia,2019,Soil,Surface water,-32.2
Maryland,Columbia,2019,Water,Urban Activities,96.86
Maryland,Columbia,2019,Soil,Solid Waste,-27.63
Maryland,Columbia,2019,Water,Inferior Irrigation,-25.08
Maryland,Columbia,2019,Soil,Groundwater,-17.25
