Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,June,Georgia,Columbus,2.88
Production,Factory,Q3,May,Massachusetts,Washington,3.38
Production,Factory,Q4,April,Georgia,Lenox,9.62
Production,Factory,Q2,August,Massachusetts,Columbus,10.27
Production,Factory,Q3,September,Georgia,Washington,14.24
Production,Factory,Q4,July,Massachusetts,Lenox,16.61
Production,Factory,Q2,December,Georgia,Columbus,16.8
Production,Factory,Q3,November,Massachusetts,Washington,25.26
Production,Factory,Q4,October,Georgia,Lenox,26.53
Service,Workshop,Q2,June,Georgia,Columbus,27.87
Service,Workshop,Q3,May,Massachusetts,Washington,31.18
Service,Workshop,Q4,April,Georgia,Lenox,36.45
Service,Workshop,Q2,August,Massachusetts,Columbus,37.38
Service,Workshop,Q3,September,Georgia,Washington,42.25
Service,Workshop,Q4,July,Massachusetts,Lenox,44.44
Service,Workshop,Q2,December,Georgia,Columbus,46.24
Service,Workshop,Q3,November,Massachusetts,Washington,48.6
Service,Workshop,Q4,October,Georgia,Lenox,50.68
Production,Library,Q2,June,Georgia,Columbus,51.35
Production,Library,Q3,May,Massachusetts,Washington,52.56
Production,Library,Q4,April,Georgia,Lenox,51.44
Production,Library,Q2,August,Massachusetts,Columbus,54.8
Production,Library,Q3,September,Georgia,Washington,56.09
Production,Library,Q4,July,Massachusetts,Lenox,57.0
Production,Library,Q2,December,Georgia,Columbus,57.38
Production,Library,Q3,November,Massachusetts,Washington,63.56
Production,Library,Q4,October,Georgia,Lenox,64.99
Service,School,Q2,June,Georgia,Columbus,65.9
Service,School,Q3,May,Massachusetts,Washington,66.45
Service,School,Q4,April,Georgia,Lenox,64.87
Service,School,Q2,August,Massachusetts,Columbus,68.05
Service,School,Q3,September,Georgia,Washington,69.0
Service,School,Q4,July,Massachusetts,Lenox,70.3
Service,School,Q2,December,Georgia,Columbus,76.88
Service,School,Q3,November,Massachusetts,Washington,81.89
Service,School,Q4,October,Georgia,Lenox,86.51
Production,Hospital,Q2,June,Georgia,Columbus,87.62
Production,Hospital,Q3,May,Massachusetts,Washington,89.28
Production,Hospital,Q4,April,Georgia,Lenox,92.18
Production,Hospital,Q2,August,Massachusetts,Columbus,93.24
Production,Hospital,Q3,September,Georgia,Washington,94.1
Production,Hospital,Q4,July,Massachusetts,Lenox,95.74
Production,Hospital,Q2,December,Georgia,Columbus,95.52
Production,Hospital,Q3,November,Massachusetts,Washington,95.84
Production,Hospital,Q4,October,Georgia,Lenox,99.8
