Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Nevada,Boulder City,Temperature,21-30,0.12
2015,Nevada,Boulder City,Wind,0-10,2.24
2015,Nevada,Boulder City,Temperature,11-20,3.86
2015,Nevada,Boulder City,Wind,Storm,4.71
2015,Nevada,Boulder City,Temperature,Calm,3.64
2015,Nevada,Boulder City,Wind,21-30,6.77
2022,Michigan,Reno,Temperature,21-30,6.7
2022,Michigan,Reno,Wind,0-10,3.26
2022,Michigan,Reno,Temperature,11-20,5.64
2022,Michigan,Reno,Wind,Storm,10.16
2022,Michigan,Reno,Temperature,Calm,5.19
2022,Michigan,Reno,Wind,21-30,12.29
2015,Nevada,Las Vegas,Temperature,21-30,13.62
2015,Nevada,Las Vegas,Wind,0-10,13.75
2015,Nevada,Las Vegas,Temperature,11-20,15.48
2015,Nevada,Las Vegas,Wind,Storm,8.91
2015,Nevada,Las Vegas,Temperature,Calm,17.45
2015,Nevada,Las Vegas,Wind,21-30,18.55
2022,Michigan,Detroit,Temperature,21-30,19.3
2022,Michigan,Detroit,Wind,0-10,20.39
2022,Michigan,Detroit,Temperature,11-20,21.89
2022,Michigan,Detroit,Wind,Storm,21.09
2022,Michigan,Detroit,Temperature,Calm,23.17
2022,Michigan,Detroit,Wind,21-30,23.71
2015,Nevada,Flint,Temperature,21-30,25.33
2015,Nevada,Flint,Wind,0-10,26.22
2015,Nevada,Flint,Temperature,11-20,25.64
2015,Nevada,Flint,Wind,Storm,23.07
2015,Nevada,Flint,Temperature,Calm,27.28
2015,Nevada,Flint,Wind,21-30,21.88
2022,Michigan,Port Huron,Temperature,21-30,22.13
2022,Michigan,Port Huron,Wind,0-10,23.24
2022,Michigan,Port Huron,Temperature,11-20,17.58
2022,Michigan,Port Huron,Wind,Storm,19.47
2022,Michigan,Port Huron,Temperature,Calm,20.32
2022,Michigan,Port Huron,Wind,21-30,23.63
