Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Georgia,Albany,Temperature,31-40,2.09
2018,Georgia,Albany,Humidity,11-20,3.45
2018,Georgia,Albany,Temperature,0-10,4.05
2018,Georgia,Albany,Humidity,High,4.21
2018,Georgia,Albany,Temperature,Low,4.0
2018,Georgia,Albany,Humidity,Medium,7.56
2020,Oregon,Columbus,Temperature,31-40,8.09
2020,Oregon,Columbus,Humidity,11-20,9.62
2020,Oregon,Columbus,Temperature,0-10,7.44
2020,Oregon,Columbus,Humidity,High,11.24
2020,Oregon,Columbus,Temperature,Low,11.17
2020,Oregon,Columbus,Humidity,Medium,12.82
2018,Minnesota,Portland,Temperature,31-40,14.2
2018,Minnesota,Portland,Humidity,11-20,14.35
2018,Minnesota,Portland,Temperature,0-10,16.42
2018,Minnesota,Portland,Humidity,High,14.28
2018,Minnesota,Portland,Temperature,Low,18.47
2018,Minnesota,Portland,Humidity,Medium,15.21
2020,Georgia,Salem,Temperature,31-40,17.08
2020,Georgia,Salem,Humidity,11-20,21.33
2020,Georgia,Salem,Temperature,0-10,22.66
2020,Georgia,Salem,Humidity,High,20.57
2020,Georgia,Salem,Temperature,Low,16.22
2020,Georgia,Salem,Humidity,Medium,22.23
2018,Oregon,Rochester,Temperature,31-40,5.84
2018,Oregon,Rochester,Humidity,11-20,27.41
2018,Oregon,Rochester,Temperature,0-10,24.0
2018,Oregon,Rochester,Humidity,High,23.83
2018,Oregon,Rochester,Temperature,Low,21.19
2018,Oregon,Rochester,Humidity,Medium,8.66
2020,Minnesota,Minneapolis,Temperature,31-40,8.54
2020,Minnesota,Minneapolis,Humidity,11-20,10.68
2020,Minnesota,Minneapolis,Temperature,0-10,0.23
2020,Minnesota,Minneapolis,Humidity,High,13.07
2020,Minnesota,Minneapolis,Temperature,Low,16.12
2020,Minnesota,Minneapolis,Humidity,Medium,16.15
2018,Georgia,Hastings,Temperature,31-40,4.3
2018,Georgia,Hastings,Humidity,11-20,5.95
2018,Georgia,Hastings,Temperature,0-10,18.79
2018,Georgia,Hastings,Humidity,High,18.27
2018,Georgia,Hastings,Temperature,Low,19.95
2018,Georgia,Hastings,Humidity,Medium,19.12
