Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Oregon,Salem,Humidity,Low,1.2
2017,Oregon,Salem,Wind,High,1.98
2017,Oregon,Salem,Humidity,Storm,2.74
2017,Oregon,Salem,Wind,Calm,4.82
2021,Illinois,Redmond,Humidity,Low,5.87
2021,Illinois,Redmond,Wind,High,5.95
2021,Illinois,Redmond,Humidity,Storm,5.24
2021,Illinois,Redmond,Wind,Calm,8.02
2015,California,Portland,Humidity,Low,4.42
2015,California,Portland,Wind,High,8.48
2015,California,Portland,Humidity,Storm,11.43
2015,California,Portland,Wind,Calm,12.76
2017,Oregon,Champaign,Humidity,Low,6.66
2017,Oregon,Champaign,Wind,High,10.75
2017,Oregon,Champaign,Humidity,Storm,10.98
2017,Oregon,Champaign,Wind,Calm,16.5
2021,Illinois,Chicago,Humidity,Low,10.08
2021,Illinois,Chicago,Wind,High,10.24
2021,Illinois,Chicago,Humidity,Storm,19.4
2021,Illinois,Chicago,Wind,Calm,12.54
2015,California,Springfield,Humidity,Low,21.64
2015,California,Springfield,Wind,High,21.89
2015,California,Springfield,Humidity,Storm,23.23
2015,California,Springfield,Wind,Calm,22.48
2017,Oregon,Malibu,Humidity,Low,25.83
2017,Oregon,Malibu,Wind,High,26.77
2017,Oregon,Malibu,Humidity,Storm,27.74
2017,Oregon,Malibu,Wind,Calm,24.33
2021,Illinois,Los-Angeles,Humidity,Low,24.25
2021,Illinois,Los-Angeles,Wind,High,5.77
2021,Illinois,Los-Angeles,Humidity,Storm,10.77
2021,Illinois,Los-Angeles,Wind,Calm,15.95
2015,California,Berkeley,Humidity,Low,5.21
2015,California,Berkeley,Wind,High,6.88
2015,California,Berkeley,Humidity,Storm,19.28
2015,California,Berkeley,Wind,Calm,2.32
