Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q1,January,Florida,Tampa,0.25
Culture,Concert,Q2,February,Florida,Tampa,1.98
Culture,Concert,Q3,April,Florida,Tampa,2.45
Culture,Concert,Q1,May,Florida,Tampa,3.15
Culture,Concert,Q2,June,Florida,Tampa,0.14
Culture,Concert,Q3,July,Florida,Tampa,5.95
Culture,Concert,Q1,August,Florida,Tampa,6.08
Culture,Concert,Q2,January,Florida,Tampa,6.59
Culture,Concert,Q3,February,Florida,Tampa,6.81
Production,Museum,Q1,January,Florida,Tampa,9.56
Production,Museum,Q2,February,Florida,Tampa,9.87
Production,Museum,Q3,April,Florida,Tampa,12.96
Production,Museum,Q1,May,Florida,Tampa,13.85
Production,Museum,Q2,June,Florida,Tampa,17.6
Production,Museum,Q3,July,Florida,Tampa,17.54
Production,Museum,Q1,August,Florida,Tampa,20.24
Production,Museum,Q2,January,Florida,Tampa,22.76
Production,Museum,Q3,February,Florida,Tampa,29.92
Service,Theatre,Q1,January,Florida,Tampa,30.17
Service,Theatre,Q2,February,Florida,Tampa,31.04
Service,Theatre,Q3,April,Florida,Tampa,33.44
Service,Theatre,Q1,May,Florida,Tampa,33.5
Service,Theatre,Q2,June,Florida,Tampa,35.04
Service,Theatre,Q3,July,Florida,Tampa,33.18
Service,Theatre,Q1,August,Florida,Tampa,37.44
Service,Theatre,Q2,January,Florida,Tampa,40.84
Service,Theatre,Q3,February,Florida,Tampa,41.94
Culture,Workshop,Q1,January,Florida,Tampa,41.92
Culture,Workshop,Q2,February,Florida,Tampa,41.5
Culture,Workshop,Q3,April,Florida,Tampa,46.38
Culture,Workshop,Q1,May,Florida,Tampa,47.15
Culture,Workshop,Q2,June,Florida,Tampa,48.11
Culture,Workshop,Q3,July,Florida,Tampa,49.97
Culture,Workshop,Q1,August,Florida,Tampa,50.52
Culture,Workshop,Q2,January,Florida,Tampa,50.13
Culture,Workshop,Q3,February,Florida,Tampa,52.55
Production,Factory,Q1,January,Florida,Tampa,53.03
Production,Factory,Q2,February,Florida,Tampa,54.0
Production,Factory,Q3,April,Florida,Tampa,53.24
Production,Factory,Q1,May,Florida,Tampa,48.81
Production,Factory,Q2,June,Florida,Tampa,54.67
Production,Factory,Q3,July,Florida,Tampa,58.73
Production,Factory,Q1,August,Florida,Tampa,50.87
Production,Factory,Q2,January,Florida,Tampa,61.83
Production,Factory,Q3,February,Florida,Tampa,61.34
Service,Library,Q1,January,Florida,Tampa,64.86
Service,Library,Q2,February,Florida,Tampa,65.23
Service,Library,Q3,April,Florida,Tampa,67.39
Service,Library,Q1,May,Florida,Tampa,68.82
Service,Library,Q2,June,Florida,Tampa,68.11
Service,Library,Q3,July,Florida,Tampa,68.45
Service,Library,Q1,August,Florida,Tampa,71.36
Service,Library,Q2,January,Florida,Tampa,72.29
Service,Library,Q3,February,Florida,Tampa,71.67
Culture,Hospital,Q1,January,Florida,Tampa,70.35
Culture,Hospital,Q2,February,Florida,Tampa,74.56
Culture,Hospital,Q3,April,Florida,Tampa,77.27
Culture,Hospital,Q1,May,Florida,Tampa,78.46
Culture,Hospital,Q2,June,Florida,Tampa,81.26
Culture,Hospital,Q3,July,Florida,Tampa,85.59
Culture,Hospital,Q1,August,Florida,Tampa,85.54
Culture,Hospital,Q2,January,Florida,Tampa,87.3
Culture,Hospital,Q3,February,Florida,Tampa,89.85
Production,School,Q1,January,Florida,Tampa,90.8
Production,School,Q2,February,Florida,Tampa,91.53
Production,School,Q3,April,Florida,Tampa,92.92
Production,School,Q1,May,Florida,Tampa,89.05
Production,School,Q2,June,Florida,Tampa,94.14
Production,School,Q3,July,Florida,Tampa,95.94
Production,School,Q1,August,Florida,Tampa,94.41
Production,School,Q2,January,Florida,Tampa,97.0
Production,School,Q3,February,Florida,Tampa,49.74
