State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Soil,Inorganic Fertilizers,3.82
Nevada,Boulder City,Water,Urban Activities,11.86
Nevada,Boulder City,Air,Groundwater,25.89
Nevada,Boulder City,Soil,Oxygen-depletion,28.06
Nevada,Boulder City,Water,Chemical,-99.89
Nevada,Boulder City,Air,Light,28.74
Nevada,Boulder City,Soil,Thermal,28.37
Nevada,Boulder City,Water,Noise,32.49
Nevada,Boulder City,Air,Inorganic Fertilizers,-88.02
Minnesota,Las Vegas,Soil,Inorganic Fertilizers,41.56
Minnesota,Las Vegas,Water,Urban Activities,-85.96
Minnesota,Las Vegas,Air,Groundwater,-85.39
Minnesota,Las Vegas,Soil,Oxygen-depletion,-82.57
Minnesota,Las Vegas,Water,Chemical,46.38
Minnesota,Las Vegas,Air,Light,-79.79
Minnesota,Las Vegas,Soil,Thermal,-79.93
Minnesota,Las Vegas,Water,Noise,51.61
Minnesota,Las Vegas,Air,Inorganic Fertilizers,-76.4
Oregon,Hastings,Soil,Inorganic Fertilizers,53.26
Oregon,Hastings,Water,Urban Activities,-76.7
Oregon,Hastings,Air,Groundwater,55.7
Oregon,Hastings,Soil,Oxygen-depletion,-73.81
Oregon,Hastings,Water,Chemical,54.54
Oregon,Hastings,Air,Light,59.4
Oregon,Hastings,Soil,Thermal,60.68
Oregon,Hastings,Water,Noise,-64.46
Oregon,Hastings,Air,Inorganic Fertilizers,-61.86
Nevada,Minneapolis,Soil,Inorganic Fertilizers,68.04
Nevada,Minneapolis,Water,Urban Activities,69.32
Nevada,Minneapolis,Air,Groundwater,69.46
Nevada,Minneapolis,Soil,Oxygen-depletion,-58.06
Nevada,Minneapolis,Water,Chemical,-57.43
Nevada,Minneapolis,Air,Light,-57.86
Nevada,Minneapolis,Soil,Thermal,-54.07
Nevada,Minneapolis,Water,Noise,70.88
Nevada,Minneapolis,Air,Inorganic Fertilizers,76.97
Minnesota,Portland,Soil,Inorganic Fertilizers,-57.35
Minnesota,Portland,Water,Urban Activities,-50.72
Minnesota,Portland,Air,Groundwater,-48.34
Minnesota,Portland,Soil,Oxygen-depletion,82.05
Minnesota,Portland,Water,Chemical,-46.04
Minnesota,Portland,Air,Light,-44.37
Minnesota,Portland,Soil,Thermal,-42.19
Minnesota,Portland,Water,Noise,-39.17
Minnesota,Portland,Air,Inorganic Fertilizers,91.61
Oregon,Salem,Soil,Inorganic Fertilizers,-36.94
Oregon,Salem,Water,Urban Activities,92.82
Oregon,Salem,Air,Groundwater,94.19
Oregon,Salem,Soil,Oxygen-depletion,-33.48
Oregon,Salem,Water,Chemical,-0.05
Oregon,Salem,Air,Light,96.07
Oregon,Salem,Soil,Thermal,97.86
Oregon,Salem,Water,Noise,99.53
Oregon,Salem,Air,Inorganic Fertilizers,99.14
Nevada,Redmond,Soil,Inorganic Fertilizers,-34.21
Nevada,Redmond,Water,Urban Activities,-22.7
Nevada,Redmond,Air,Groundwater,-21.15
Nevada,Redmond,Soil,Oxygen-depletion,-20.52
Nevada,Redmond,Water,Chemical,-19.92
Nevada,Redmond,Air,Light,-15.85
Nevada,Redmond,Soil,Thermal,-10.52
Nevada,Redmond,Water,Noise,-8.53
Nevada,Redmond,Air,Inorganic Fertilizers,-6.0
