State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,2015,Air,Thermal,-0.38
Illinois,Chicago,2015,Soil,Light,-0.64
Illinois,Chicago,2015,Water,Noise,2.0
Illinois,Chicago,2015,Air,Urban Activities,2.39
Illinois,Chicago,2015,Soil,Inorganic Fertilizers,12.01
Illinois,Chicago,2015,Water,Oxygen-depletion,-47.33
Illinois,Chicago,2015,Air,Chemical,22.74
Illinois,Chicago,2015,Soil,Surface water,24.94
Illinois,Chicago,2015,Water,Thermal,25.06
Florida,Springfield,2020,Air,Thermal,28.88
Florida,Springfield,2020,Soil,Light,-99.59
Florida,Springfield,2020,Water,Noise,-99.56
Florida,Springfield,2020,Air,Urban Activities,-97.76
Florida,Springfield,2020,Soil,Inorganic Fertilizers,-96.58
Florida,Springfield,2020,Water,Oxygen-depletion,-96.62
Florida,Springfield,2020,Air,Chemical,0.05
Florida,Springfield,2020,Soil,Surface water,35.55
Florida,Springfield,2020,Water,Thermal,-93.93
Michigan,Champaign,2017,Air,Thermal,36.98
Michigan,Champaign,2017,Soil,Light,32.88
Michigan,Champaign,2017,Water,Noise,-88.1
Michigan,Champaign,2017,Air,Urban Activities,41.35
Michigan,Champaign,2017,Soil,Inorganic Fertilizers,-84.92
Michigan,Champaign,2017,Water,Oxygen-depletion,45.14
Michigan,Champaign,2017,Air,Chemical,46.45
Michigan,Champaign,2017,Soil,Surface water,47.83
Michigan,Champaign,2017,Water,Thermal,-3.05
Illinois,Tampa,2018,Air,Thermal,50.5
Illinois,Tampa,2018,Soil,Light,51.0
Illinois,Tampa,2018,Water,Noise,-76.53
Illinois,Tampa,2018,Air,Urban Activities,-75.5
Illinois,Tampa,2018,Soil,Inorganic Fertilizers,55.53
Illinois,Tampa,2018,Water,Oxygen-depletion,57.76
Illinois,Tampa,2018,Air,Chemical,58.6
Illinois,Tampa,2018,Soil,Surface water,60.37
Illinois,Tampa,2018,Water,Thermal,-68.64
Florida,Fort Lauderdale,2015,Air,Thermal,62.97
Florida,Fort Lauderdale,2015,Soil,Light,-64.39
Florida,Fort Lauderdale,2015,Water,Noise,66.08
Florida,Fort Lauderdale,2015,Air,Urban Activities,67.36
Florida,Fort Lauderdale,2015,Soil,Inorganic Fertilizers,-55.29
Florida,Fort Lauderdale,2015,Water,Oxygen-depletion,-52.37
Florida,Fort Lauderdale,2015,Air,Chemical,-51.87
Florida,Fort Lauderdale,2015,Soil,Surface water,78.21
Florida,Fort Lauderdale,2015,Water,Thermal,79.03
Michigan,Flint,2020,Air,Thermal,80.94
Michigan,Flint,2020,Soil,Light,-52.28
Michigan,Flint,2020,Water,Noise,-46.54
Michigan,Flint,2020,Air,Urban Activities,-46.28
Michigan,Flint,2020,Soil,Inorganic Fertilizers,82.33
Michigan,Flint,2020,Water,Oxygen-depletion,83.89
Michigan,Flint,2020,Air,Chemical,86.21
Michigan,Flint,2020,Soil,Surface water,-42.19
Michigan,Flint,2020,Water,Thermal,82.58
Illinois,Port Huron,2017,Air,Thermal,88.49
Illinois,Port Huron,2017,Soil,Light,82.12
Illinois,Port Huron,2017,Water,Noise,91.22
Illinois,Port Huron,2017,Air,Urban Activities,93.6
Illinois,Port Huron,2017,Soil,Inorganic Fertilizers,-34.06
Illinois,Port Huron,2017,Water,Oxygen-depletion,-32.78
Illinois,Port Huron,2017,Air,Chemical,97.63
Illinois,Port Huron,2017,Soil,Surface water,98.98
Illinois,Port Huron,2017,Water,Thermal,-32.26
Florida,Detroit,2018,Air,Thermal,-27.73
Florida,Detroit,2018,Soil,Light,-25.95
Florida,Detroit,2018,Water,Noise,-23.98
Florida,Detroit,2018,Air,Urban Activities,-22.01
Florida,Detroit,2018,Soil,Inorganic Fertilizers,-23.93
Florida,Detroit,2018,Water,Oxygen-depletion,-12.18
Florida,Detroit,2018,Air,Chemical,-11.02
Florida,Detroit,2018,Soil,Surface water,-10.44
Florida,Detroit,2018,Water,Thermal,-3.36
