State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,Soil,Industrial,0.52
Illinois,Chicago,Air,Urban Activities,1.81
Illinois,Chicago,Water,Inorganic Fertilizers,2.81
Illinois,Chicago,Soil,Solid Waste,3.89
Illinois,Chicago,Air,Inferior Irrigation,10.6
Illinois,Chicago,Water,Noise,11.65
Illinois,Chicago,Soil,Thermal,13.18
Illinois,Chicago,Air,Light,13.07
Illinois,Chicago,Water,Surface water,14.11
Illinois,Chicago,Soil,Groundwater,20.31
Illinois,Chicago,Air,Chemical,21.13
Illinois,Chicago,Water,Industrial,20.92
Illinois,Chicago,Soil,Urban Activities,25.95
Illinois,Chicago,Air,Inorganic Fertilizers,26.18
Illinois,Chicago,Water,Solid Waste,29.47
Florida,Springfield,Soil,Industrial,31.39
Florida,Springfield,Air,Urban Activities,31.03
Florida,Springfield,Water,Inorganic Fertilizers,31.25
Florida,Springfield,Soil,Solid Waste,35.77
Florida,Springfield,Air,Inferior Irrigation,40.43
Florida,Springfield,Water,Noise,41.38
Florida,Springfield,Soil,Thermal,42.44
Florida,Springfield,Air,Light,42.53
Florida,Springfield,Water,Surface water,44.91
Florida,Springfield,Soil,Groundwater,45.24
Florida,Springfield,Air,Chemical,46.1
Florida,Springfield,Water,Industrial,48.71
Florida,Springfield,Soil,Urban Activities,49.55
Florida,Springfield,Air,Inorganic Fertilizers,51.63
Florida,Springfield,Water,Solid Waste,52.81
Maryland,Tampa,Soil,Industrial,61.86
Maryland,Tampa,Air,Urban Activities,63.48
Maryland,Tampa,Water,Inorganic Fertilizers,65.05
Maryland,Tampa,Soil,Solid Waste,66.97
Maryland,Tampa,Air,Inferior Irrigation,67.79
Maryland,Tampa,Water,Noise,68.36
Maryland,Tampa,Soil,Thermal,72.47
Maryland,Tampa,Air,Light,74.62
Maryland,Tampa,Water,Surface water,76.3
Maryland,Tampa,Soil,Groundwater,83.0
Maryland,Tampa,Air,Chemical,88.75
Maryland,Tampa,Water,Industrial,94.78
Maryland,Tampa,Soil,Urban Activities,99.36
Maryland,Tampa,Air,Inorganic Fertilizers,-2.52
Maryland,Tampa,Water,Solid Waste,-7.83
Illinois,Fort Lauderdale,Soil,Industrial,-99.91
Illinois,Fort Lauderdale,Air,Urban Activities,-98.93
Illinois,Fort Lauderdale,Water,Inorganic Fertilizers,-99.2
Illinois,Fort Lauderdale,Soil,Solid Waste,-96.31
Illinois,Fort Lauderdale,Air,Inferior Irrigation,-96.38
Illinois,Fort Lauderdale,Water,Noise,-94.31
Illinois,Fort Lauderdale,Soil,Thermal,-92.67
Illinois,Fort Lauderdale,Air,Light,-91.48
Illinois,Fort Lauderdale,Water,Surface water,-84.19
Illinois,Fort Lauderdale,Soil,Groundwater,-79.44
Illinois,Fort Lauderdale,Air,Chemical,-79.2
Illinois,Fort Lauderdale,Water,Industrial,-77.63
Illinois,Fort Lauderdale,Soil,Urban Activities,-76.01
Illinois,Fort Lauderdale,Air,Inorganic Fertilizers,-76.99
Illinois,Fort Lauderdale,Water,Solid Waste,-74.89
Florida,Columbia,Soil,Industrial,-77.75
Florida,Columbia,Air,Urban Activities,-72.59
Florida,Columbia,Water,Inorganic Fertilizers,-69.86
Florida,Columbia,Soil,Solid Waste,-69.73
Florida,Columbia,Air,Inferior Irrigation,-67.61
Florida,Columbia,Water,Noise,-67.7
Florida,Columbia,Soil,Thermal,-67.0
Florida,Columbia,Air,Light,-64.94
Florida,Columbia,Water,Surface water,-62.99
Florida,Columbia,Soil,Groundwater,-59.45
Florida,Columbia,Air,Chemical,-57.39
Florida,Columbia,Water,Industrial,-55.68
Florida,Columbia,Soil,Urban Activities,-54.99
Florida,Columbia,Air,Inorganic Fertilizers,-53.85
Florida,Columbia,Water,Solid Waste,-51.76
Maryland,Aberdeen,Soil,Industrial,-50.17
Maryland,Aberdeen,Air,Urban Activities,-49.53
Maryland,Aberdeen,Water,Inorganic Fertilizers,-47.69
Maryland,Aberdeen,Soil,Solid Waste,-46.08
Maryland,Aberdeen,Air,Inferior Irrigation,-45.85
Maryland,Aberdeen,Water,Noise,-42.33
Maryland,Aberdeen,Soil,Thermal,-37.47
Maryland,Aberdeen,Air,Light,-36.97
Maryland,Aberdeen,Water,Surface water,-31.19
Maryland,Aberdeen,Soil,Groundwater,-31.7
Maryland,Aberdeen,Air,Chemical,-29.47
Maryland,Aberdeen,Water,Industrial,-29.87
Maryland,Aberdeen,Soil,Urban Activities,-27.97
Maryland,Aberdeen,Air,Inorganic Fertilizers,-26.54
Maryland,Aberdeen,Water,Solid Waste,-24.29
Illinois,Baltimore,Soil,Industrial,-23.53
Illinois,Baltimore,Air,Urban Activities,-22.95
Illinois,Baltimore,Water,Inorganic Fertilizers,-23.87
Illinois,Baltimore,Soil,Solid Waste,-21.61
Illinois,Baltimore,Air,Inferior Irrigation,-17.64
Illinois,Baltimore,Water,Noise,-15.15
Illinois,Baltimore,Soil,Thermal,-13.8
Illinois,Baltimore,Air,Light,-13.31
Illinois,Baltimore,Water,Surface water,-11.68
Illinois,Baltimore,Soil,Groundwater,-10.03
Illinois,Baltimore,Air,Chemical,-8.93
Illinois,Baltimore,Water,Industrial,-7.1
Illinois,Baltimore,Soil,Urban Activities,-5.13
Illinois,Baltimore,Air,Inorganic Fertilizers,-4.44
Illinois,Baltimore,Water,Solid Waste,-2.79
