Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,November,Minnesota,Hastings,0.6
Culture,Concert,Q1,October,Minnesota,Minneapolis,2.02
Culture,Concert,Q2,March,Minnesota,Hastings,3.6
Culture,Concert,Q4,February,Minnesota,Minneapolis,9.51
Culture,Concert,Q1,May,Minnesota,Hastings,18.37
Culture,Concert,Q2,June,Minnesota,Minneapolis,26.35
Service,Museum,Q4,November,Minnesota,Hastings,26.17
Service,Museum,Q1,October,Minnesota,Minneapolis,26.76
Service,Museum,Q2,March,Minnesota,Hastings,29.78
Service,Museum,Q4,February,Minnesota,Minneapolis,36.47
Service,Museum,Q1,May,Minnesota,Hastings,37.96
Service,Museum,Q2,June,Minnesota,Minneapolis,42.72
Culture,Library,Q4,November,Minnesota,Hastings,42.07
Culture,Library,Q1,October,Minnesota,Minneapolis,52.26
Culture,Library,Q2,March,Minnesota,Hastings,55.82
Culture,Library,Q4,February,Minnesota,Minneapolis,55.63
Culture,Library,Q1,May,Minnesota,Hastings,58.59
Culture,Library,Q2,June,Minnesota,Minneapolis,59.7
Service,Hospital,Q4,November,Minnesota,Hastings,61.38
Service,Hospital,Q1,October,Minnesota,Minneapolis,63.59
Service,Hospital,Q2,March,Minnesota,Hastings,71.58
Service,Hospital,Q4,February,Minnesota,Minneapolis,78.36
Service,Hospital,Q1,May,Minnesota,Hastings,80.88
Service,Hospital,Q2,June,Minnesota,Minneapolis,83.73
Culture,School,Q4,November,Minnesota,Hastings,84.16
Culture,School,Q1,October,Minnesota,Minneapolis,85.62
Culture,School,Q2,March,Minnesota,Hastings,83.75
Culture,School,Q4,February,Minnesota,Minneapolis,89.21
Culture,School,Q1,May,Minnesota,Hastings,90.67
Culture,School,Q2,June,Minnesota,Minneapolis,99.86
