Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,July,Maryland,Aberdeen,7.1
Culture,Concert,Q1,August,Oregon,Salem,8.98
Culture,Concert,Q2,September,Maryland,Aberdeen,9.06
Culture,Concert,Q3,January,Oregon,Salem,10.94
Culture,Concert,Q1,March,Maryland,Aberdeen,11.9
Culture,Concert,Q2,April,Oregon,Salem,12.18
Culture,Concert,Q3,May,Maryland,Aberdeen,10.25
Culture,Concert,Q1,June,Oregon,Salem,11.37
Culture,Concert,Q2,July,Maryland,Aberdeen,16.79
Residential,Theatre,Q3,July,Maryland,Aberdeen,16.97
Residential,Theatre,Q1,August,Oregon,Salem,21.02
Residential,Theatre,Q2,September,Maryland,Aberdeen,22.04
Residential,Theatre,Q3,January,Oregon,Salem,24.52
Residential,Theatre,Q1,March,Maryland,Aberdeen,25.32
Residential,Theatre,Q2,April,Oregon,Salem,26.18
Residential,Theatre,Q3,May,Maryland,Aberdeen,27.18
Residential,Theatre,Q1,June,Oregon,Salem,28.07
Residential,Theatre,Q2,July,Maryland,Aberdeen,29.38
Service,Hotel,Q3,July,Maryland,Aberdeen,30.32
Service,Hotel,Q1,August,Oregon,Salem,30.2
Service,Hotel,Q2,September,Maryland,Aberdeen,33.7
Service,Hotel,Q3,January,Oregon,Salem,34.09
Service,Hotel,Q1,March,Maryland,Aberdeen,35.52
Service,Hotel,Q2,April,Oregon,Salem,36.74
Service,Hotel,Q3,May,Maryland,Aberdeen,38.08
Service,Hotel,Q1,June,Oregon,Salem,38.11
Service,Hotel,Q2,July,Maryland,Aberdeen,39.44
Culture,House,Q3,July,Maryland,Aberdeen,41.02
Culture,House,Q1,August,Oregon,Salem,41.38
Culture,House,Q2,September,Maryland,Aberdeen,41.71
Culture,House,Q3,January,Oregon,Salem,44.1
Culture,House,Q1,March,Maryland,Aberdeen,38.2
Culture,House,Q2,April,Oregon,Salem,46.48
Culture,House,Q3,May,Maryland,Aberdeen,46.15
Culture,House,Q1,June,Oregon,Salem,86.7
Culture,House,Q2,July,Maryland,Aberdeen,49.08
Residential,Library,Q3,July,Maryland,Aberdeen,55.11
Residential,Library,Q1,August,Oregon,Salem,60.06
Residential,Library,Q2,September,Maryland,Aberdeen,62.01
Residential,Library,Q3,January,Oregon,Salem,38.33
Residential,Library,Q1,March,Maryland,Aberdeen,65.17
Residential,Library,Q2,April,Oregon,Salem,66.52
Residential,Library,Q3,May,Maryland,Aberdeen,65.16
Residential,Library,Q1,June,Oregon,Salem,67.01
Residential,Library,Q2,July,Maryland,Aberdeen,73.21
Service,Administration,Q3,July,Maryland,Aberdeen,74.49
Service,Administration,Q1,August,Oregon,Salem,75.36
Service,Administration,Q2,September,Maryland,Aberdeen,74.12
Service,Administration,Q3,January,Oregon,Salem,80.68
Service,Administration,Q1,March,Maryland,Aberdeen,83.37
Service,Administration,Q2,April,Oregon,Salem,86.31
Service,Administration,Q3,May,Maryland,Aberdeen,87.08
Service,Administration,Q1,June,Oregon,Salem,88.29
Service,Administration,Q2,July,Maryland,Aberdeen,89.27
Culture,Hospital,Q3,July,Maryland,Aberdeen,90.83
Culture,Hospital,Q1,August,Oregon,Salem,90.95
Culture,Hospital,Q2,September,Maryland,Aberdeen,90.85
Culture,Hospital,Q3,January,Oregon,Salem,92.75
Culture,Hospital,Q1,March,Maryland,Aberdeen,94.51
Culture,Hospital,Q2,April,Oregon,Salem,95.64
Culture,Hospital,Q3,May,Maryland,Aberdeen,88.08
Culture,Hospital,Q1,June,Oregon,Salem,90.21
Culture,Hospital,Q2,July,Maryland,Aberdeen,99.06
