State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2017,Water,Oxygen-depletion,-0.98
Maryland,Baltimore,2017,Air,Surface water,3.49
Maryland,Baltimore,2017,Soil,Groundwater,7.51
Maryland,Baltimore,2017,Water,Chemical,8.78
Maryland,Baltimore,2017,Air,Thermal,11.29
Maryland,Baltimore,2017,Soil,Noise,18.67
Maryland,Baltimore,2017,Water,Light,-0.01
Maryland,Baltimore,2017,Air,Industrial,26.62
Maryland,Baltimore,2017,Soil,Inorganic Fertilizers,-97.03
Maryland,Baltimore,2017,Water,Urban Activities,33.95
Maryland,Baltimore,2017,Air,Solid Waste,-93.8
Maryland,Baltimore,2017,Soil,Oxygen-depletion,36.2
Massachusetts,Aberdeen,2019,Water,Oxygen-depletion,40.1
Massachusetts,Aberdeen,2019,Air,Surface water,-87.99
Massachusetts,Aberdeen,2019,Soil,Groundwater,42.43
Massachusetts,Aberdeen,2019,Water,Chemical,-86.72
Massachusetts,Aberdeen,2019,Air,Thermal,44.88
Massachusetts,Aberdeen,2019,Soil,Noise,45.35
Massachusetts,Aberdeen,2019,Water,Light,41.8
Massachusetts,Aberdeen,2019,Air,Industrial,42.92
Massachusetts,Aberdeen,2019,Soil,Inorganic Fertilizers,60.1
Massachusetts,Aberdeen,2019,Water,Urban Activities,-77.57
Massachusetts,Aberdeen,2019,Air,Solid Waste,54.53
Massachusetts,Aberdeen,2019,Soil,Oxygen-depletion,54.31
Maryland,Columbia,2017,Water,Oxygen-depletion,-72.61
Maryland,Columbia,2017,Air,Surface water,57.59
Maryland,Columbia,2017,Soil,Groundwater,57.89
Maryland,Columbia,2017,Water,Chemical,-68.52
Maryland,Columbia,2017,Air,Thermal,61.68
Maryland,Columbia,2017,Soil,Noise,62.75
Maryland,Columbia,2017,Water,Light,63.57
Maryland,Columbia,2017,Air,Industrial,62.19
Maryland,Columbia,2017,Soil,Inorganic Fertilizers,62.71
Maryland,Columbia,2017,Water,Urban Activities,64.2
Maryland,Columbia,2017,Air,Solid Waste,-61.21
Maryland,Columbia,2017,Soil,Oxygen-depletion,-60.44
Massachusetts,Cambridge,2019,Water,Oxygen-depletion,61.45
Massachusetts,Cambridge,2019,Air,Surface water,-67.97
Massachusetts,Cambridge,2019,Soil,Groundwater,71.88
Massachusetts,Cambridge,2019,Water,Chemical,72.38
Massachusetts,Cambridge,2019,Air,Thermal,-57.89
Massachusetts,Cambridge,2019,Soil,Noise,-61.76
Massachusetts,Cambridge,2019,Water,Light,-58.58
Massachusetts,Cambridge,2019,Air,Industrial,-63.64
Massachusetts,Cambridge,2019,Soil,Inorganic Fertilizers,-49.53
Massachusetts,Cambridge,2019,Water,Urban Activities,80.01
Massachusetts,Cambridge,2019,Air,Solid Waste,-47.15
Massachusetts,Cambridge,2019,Soil,Oxygen-depletion,-48.51
Maryland,Lenox,2017,Water,Oxygen-depletion,84.52
Maryland,Lenox,2017,Air,Surface water,87.3
Maryland,Lenox,2017,Soil,Groundwater,89.95
Maryland,Lenox,2017,Water,Chemical,-38.42
Maryland,Lenox,2017,Air,Thermal,-37.79
Maryland,Lenox,2017,Soil,Noise,-36.63
Maryland,Lenox,2017,Water,Light,-34.64
Maryland,Lenox,2017,Air,Industrial,-34.25
Maryland,Lenox,2017,Soil,Inorganic Fertilizers,96.92
Maryland,Lenox,2017,Water,Urban Activities,97.32
Maryland,Lenox,2017,Air,Solid Waste,98.61
Maryland,Lenox,2017,Soil,Oxygen-depletion,-28.24
Massachusetts,Boston,2019,Water,Oxygen-depletion,-26.54
Massachusetts,Boston,2019,Air,Surface water,-23.64
Massachusetts,Boston,2019,Soil,Groundwater,-21.05
Massachusetts,Boston,2019,Water,Chemical,-18.47
Massachusetts,Boston,2019,Air,Thermal,-18.02
Massachusetts,Boston,2019,Soil,Noise,-14.21
Massachusetts,Boston,2019,Water,Light,-13.12
Massachusetts,Boston,2019,Air,Industrial,-11.99
Massachusetts,Boston,2019,Soil,Inorganic Fertilizers,-9.53
Massachusetts,Boston,2019,Water,Urban Activities,-7.67
Massachusetts,Boston,2019,Air,Solid Waste,-6.49
Massachusetts,Boston,2019,Soil,Oxygen-depletion,-1.73
