Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Nevada,Reno,Humidity,Medium,0.66
2021,Nevada,Reno,Wind,High,1.61
2021,Nevada,Reno,Humidity,Breeze,0.29
2021,Nevada,Reno,Wind,Storm,7.45
2017,Illinois,Las Vegas,Humidity,Medium,8.91
2017,Illinois,Las Vegas,Wind,High,12.43
2017,Illinois,Las Vegas,Humidity,Breeze,14.88
2017,Illinois,Las Vegas,Wind,Storm,15.54
2021,Nevada,Boulder City,Humidity,Medium,18.43
2021,Nevada,Boulder City,Wind,High,19.82
2021,Nevada,Boulder City,Humidity,Breeze,18.39
2021,Nevada,Boulder City,Wind,Storm,19.0
2017,Illinois,Springfield,Humidity,Medium,19.58
2017,Illinois,Springfield,Wind,High,23.42
2017,Illinois,Springfield,Humidity,Breeze,22.48
2017,Illinois,Springfield,Wind,Storm,25.76
2021,Nevada,Chicago,Humidity,Medium,26.34
2021,Nevada,Chicago,Wind,High,27.92
2021,Nevada,Chicago,Humidity,Breeze,27.89
2021,Nevada,Chicago,Wind,Storm,0.05
