Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Massachusetts,Cambridge,Wind,Breeze,0.77
2021,Massachusetts,Cambridge,Temperature,Calm,1.42
2021,Massachusetts,Cambridge,Humidity,21-30,2.86
2021,Massachusetts,Cambridge,Wind,31-40,3.75
2021,Massachusetts,Cambridge,Temperature,0-10,3.69
2021,Massachusetts,Cambridge,Humidity,Low,5.42
2021,Massachusetts,Cambridge,Wind,Medium,5.28
2021,Massachusetts,Cambridge,Temperature,Breeze,6.32
2021,Massachusetts,Cambridge,Humidity,Calm,3.45
2015,Illinois,Boston,Wind,Breeze,9.36
2015,Illinois,Boston,Temperature,Calm,10.13
2015,Illinois,Boston,Humidity,21-30,6.39
2015,Illinois,Boston,Wind,31-40,12.3
2015,Illinois,Boston,Temperature,0-10,13.16
2015,Illinois,Boston,Humidity,Low,13.13
2015,Illinois,Boston,Wind,Medium,15.9
2015,Illinois,Boston,Temperature,Breeze,16.88
2015,Illinois,Boston,Humidity,Calm,16.78
2021,Massachusetts,Lenox,Wind,Breeze,18.85
2021,Massachusetts,Lenox,Temperature,Calm,15.51
2021,Massachusetts,Lenox,Humidity,21-30,20.21
2021,Massachusetts,Lenox,Wind,31-40,20.52
2021,Massachusetts,Lenox,Temperature,0-10,22.66
2021,Massachusetts,Lenox,Humidity,Low,17.15
2021,Massachusetts,Lenox,Wind,Medium,18.3
2021,Massachusetts,Lenox,Temperature,Breeze,23.49
2021,Massachusetts,Lenox,Humidity,Calm,26.13
2015,Illinois,Springfield,Wind,Breeze,27.38
2015,Illinois,Springfield,Temperature,Calm,21.86
2015,Illinois,Springfield,Humidity,21-30,24.73
2015,Illinois,Springfield,Wind,31-40,24.52
2015,Illinois,Springfield,Temperature,0-10,5.84
2015,Illinois,Springfield,Humidity,Low,27.75
2015,Illinois,Springfield,Wind,Medium,7.5
2015,Illinois,Springfield,Temperature,Breeze,13.26
2015,Illinois,Springfield,Humidity,Calm,13.34
2021,Massachusetts,Chicago,Wind,Breeze,14.7
2021,Massachusetts,Chicago,Temperature,Calm,14.79
2021,Massachusetts,Chicago,Humidity,21-30,14.16
2021,Massachusetts,Chicago,Wind,31-40,14.45
2021,Massachusetts,Chicago,Temperature,0-10,3.55
2021,Massachusetts,Chicago,Humidity,Low,16.41
2021,Massachusetts,Chicago,Wind,Medium,17.71
2021,Massachusetts,Chicago,Temperature,Breeze,18.21
2021,Massachusetts,Chicago,Humidity,Calm,0.01
