Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q2,May,Georgia,Columbus,2.54
Residential,Apartment,Q1,June,Georgia,Columbus,8.79
Residential,Apartment,Q2,April,Georgia,Columbus,9.94
Residential,Apartment,Q1,March,Georgia,Columbus,8.27
Residential,Apartment,Q2,January,Georgia,Columbus,11.8
Residential,Apartment,Q1,February,Georgia,Columbus,12.91
Production,House,Q2,May,Georgia,Columbus,19.4
Production,House,Q1,June,Georgia,Columbus,21.82
Production,House,Q2,April,Georgia,Columbus,22.12
Production,House,Q1,March,Georgia,Columbus,23.54
Production,House,Q2,January,Georgia,Columbus,25.19
Production,House,Q1,February,Georgia,Columbus,31.1
Residential,Hotel,Q2,May,Georgia,Columbus,33.63
Residential,Hotel,Q1,June,Georgia,Columbus,39.75
Residential,Hotel,Q2,April,Georgia,Columbus,48.26
Residential,Hotel,Q1,March,Georgia,Columbus,57.0
Residential,Hotel,Q2,January,Georgia,Columbus,58.98
Residential,Hotel,Q1,February,Georgia,Columbus,58.51
Production,Factory,Q2,May,Georgia,Columbus,61.23
Production,Factory,Q1,June,Georgia,Columbus,64.34
Production,Factory,Q2,April,Georgia,Columbus,75.67
Production,Factory,Q1,March,Georgia,Columbus,76.47
Production,Factory,Q2,January,Georgia,Columbus,75.2
Production,Factory,Q1,February,Georgia,Columbus,79.19
Residential,Workshop,Q2,May,Georgia,Columbus,82.8
Residential,Workshop,Q1,June,Georgia,Columbus,87.17
Residential,Workshop,Q2,April,Georgia,Columbus,87.52
Residential,Workshop,Q1,March,Georgia,Columbus,94.01
Residential,Workshop,Q2,January,Georgia,Columbus,95.5
Residential,Workshop,Q1,February,Georgia,Columbus,96.43
