Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Beverage,Coffee,142.75
Import,2021,Cereals,Juice,913.78
Import,2021,Meat,Tea,658.93
Import,2021,Beverage,Soybeans,666.22
Import,2021,Cereals,Corn,284.68
Import,2021,Meat,Wheat,29.41
Import,2021,Beverage,Pork,927.85
Import,2021,Cereals,Chicken,805.09
Import,2021,Meat,Coffee,935.03
Import,2019,Beverage,Coffee,811.31
Import,2019,Cereals,Juice,684.98
Import,2019,Meat,Tea,310.92
Import,2019,Beverage,Soybeans,825.4
Import,2019,Cereals,Corn,314.98
Import,2019,Meat,Wheat,573.14
Import,2019,Beverage,Pork,65.17
Import,2019,Cereals,Chicken,323.34
Import,2019,Meat,Coffee,707.0
Import,2015,Beverage,Coffee,462.9
Import,2015,Cereals,Juice,978.98
Import,2015,Meat,Tea,342.77
Import,2015,Beverage,Soybeans,86.33
Import,2015,Cereals,Corn,470.25
Import,2015,Meat,Wheat,473.22
Import,2015,Beverage,Pork,609.62
Import,2015,Cereals,Chicken,868.37
Import,2015,Meat,Coffee,612.03
Import,2021,Beverage,Coffee,869.22
Import,2021,Cereals,Juice,488.4
Import,2021,Meat,Tea,108.15
Import,2021,Beverage,Soybeans,748.69
Import,2021,Cereals,Corn,238.98
Import,2021,Meat,Wheat,496.81
Import,2021,Beverage,Pork,113.41
Import,2021,Cereals,Chicken,890.44
Import,2021,Meat,Coffee,124.0
