Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Massachusetts,Lenox,Wind,Calm,3.68
2016,Massachusetts,Lenox,Humidity,Breeze,4.8
2016,Massachusetts,Lenox,Wind,Storm,4.27
2016,Massachusetts,Lenox,Humidity,Medium,6.2
2016,Massachusetts,Lenox,Wind,Low,7.07
2016,Massachusetts,Lenox,Humidity,Calm,8.92
2022,Oregon,Cambridge,Wind,Calm,4.51
2022,Oregon,Cambridge,Humidity,Breeze,10.82
2022,Oregon,Cambridge,Wind,Storm,10.45
2022,Oregon,Cambridge,Humidity,Medium,12.81
2022,Oregon,Cambridge,Wind,Low,13.82
2022,Oregon,Cambridge,Humidity,Calm,14.98
2018,Michigan,Boston,Wind,Calm,6.56
2018,Michigan,Boston,Humidity,Breeze,16.25
2018,Michigan,Boston,Wind,Storm,17.8
2018,Michigan,Boston,Humidity,Medium,18.32
2018,Michigan,Boston,Wind,Low,18.88
2018,Michigan,Boston,Humidity,Calm,18.96
2016,Massachusetts,Redmond,Wind,Calm,18.97
2016,Massachusetts,Redmond,Humidity,Breeze,22.23
2016,Massachusetts,Redmond,Wind,Storm,22.93
2016,Massachusetts,Redmond,Humidity,Medium,24.87
2016,Massachusetts,Redmond,Wind,Low,16.01
2016,Massachusetts,Redmond,Humidity,Calm,22.77
2022,Oregon,Salem,Wind,Calm,27.22
2022,Oregon,Salem,Humidity,Breeze,27.15
2022,Oregon,Salem,Wind,Storm,24.36
2022,Oregon,Salem,Humidity,Medium,26.96
2022,Oregon,Salem,Wind,Low,23.05
2022,Oregon,Salem,Humidity,Calm,26.41
2018,Michigan,Flint,Wind,Calm,9.36
2018,Michigan,Flint,Humidity,Breeze,10.5
2018,Michigan,Flint,Wind,Storm,10.16
2018,Michigan,Flint,Humidity,Medium,11.94
2018,Michigan,Flint,Wind,Low,12.51
2018,Michigan,Flint,Humidity,Calm,0.09
2016,Massachusetts,Detroit,Wind,Calm,13.33
2016,Massachusetts,Detroit,Humidity,Breeze,4.23
2016,Massachusetts,Detroit,Wind,Storm,14.33
2016,Massachusetts,Detroit,Humidity,Medium,17.16
2016,Massachusetts,Detroit,Wind,Low,5.19
2016,Massachusetts,Detroit,Humidity,Calm,18.25
