State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,Water,Groundwater,0.2
Minnesota,Minneapolis,Air,Oxygen-depletion,3.44
Minnesota,Minneapolis,Soil,Surface water,8.11
Minnesota,Minneapolis,Water,Thermal,13.46
Minnesota,Minneapolis,Air,Noise,18.33
Minnesota,Minneapolis,Soil,Light,23.11
Minnesota,Minneapolis,Water,Inorganic Fertilizers,23.22
Minnesota,Minneapolis,Air,Urban Activities,27.44
Minnesota,Minneapolis,Soil,Groundwater,-95.25
Nevada,Hastings,Water,Groundwater,37.98
Nevada,Hastings,Air,Oxygen-depletion,-82.68
Nevada,Hastings,Soil,Surface water,47.14
Nevada,Hastings,Water,Thermal,46.47
Nevada,Hastings,Air,Noise,-75.7
Nevada,Hastings,Soil,Light,-72.7
Nevada,Hastings,Water,Inorganic Fertilizers,-68.04
Nevada,Hastings,Air,Urban Activities,0.09
Nevada,Hastings,Soil,Groundwater,-61.08
Minnesota,Boulder City,Water,Groundwater,-61.84
Minnesota,Boulder City,Air,Oxygen-depletion,67.59
Minnesota,Boulder City,Soil,Surface water,69.4
Minnesota,Boulder City,Water,Thermal,72.54
Minnesota,Boulder City,Air,Noise,-56.03
Minnesota,Boulder City,Soil,Light,-53.03
Minnesota,Boulder City,Water,Inorganic Fertilizers,76.33
Minnesota,Boulder City,Air,Urban Activities,78.06
Minnesota,Boulder City,Soil,Groundwater,79.85
Nevada,Las Vegas,Water,Groundwater,-50.03
Nevada,Las Vegas,Air,Oxygen-depletion,82.44
Nevada,Las Vegas,Soil,Surface water,-44.88
Nevada,Las Vegas,Water,Thermal,-41.63
Nevada,Las Vegas,Air,Noise,90.07
Nevada,Las Vegas,Soil,Light,-34.18
Nevada,Las Vegas,Water,Inorganic Fertilizers,96.81
Nevada,Las Vegas,Air,Urban Activities,-27.43
Nevada,Las Vegas,Soil,Groundwater,-12.56
