Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2019,Q3,Meat,Beef,767.29
Import,2019,Q3,Dairy,Chicken,663.73
Import,2019,Q3,Beverage,Cheese,664.52
Import,2019,Q3,Meat,Butter,297.17
Import,2019,Q3,Dairy,Cream,425.3
Import,2019,Q3,Beverage,Soda,428.53
Import,2019,Q3,Meat,Coffee,305.18
Import,2019,Q3,Dairy,Juice,309.33
Import,2019,Q3,Beverage,Beef,949.08
Import,2016,Q3,Meat,Beef,693.82
Import,2016,Q3,Dairy,Chicken,952.7
Import,2016,Q3,Beverage,Cheese,185.68
Import,2016,Q3,Meat,Butter,959.1
Import,2016,Q3,Dairy,Cream,448.19
Import,2016,Q3,Beverage,Soda,321.21
Import,2016,Q3,Meat,Coffee,65.06
Import,2016,Q3,Dairy,Juice,838.89
Import,2016,Q3,Beverage,Beef,77.94
Import,2019,Q3,Meat,Beef,975.04
Import,2019,Q3,Dairy,Chicken,464.56
Import,2019,Q3,Beverage,Cheese,980.4
Import,2019,Q3,Meat,Butter,341.85
Import,2019,Q3,Dairy,Cream,215.45
Import,2019,Q3,Beverage,Soda,983.15
Import,2019,Q3,Meat,Coffee,985.35
Import,2019,Q3,Dairy,Juice,855.96
Import,2019,Q3,Beverage,Beef,990.83
Import,2016,Q3,Meat,Beef,481.69
Import,2016,Q3,Dairy,Chicken,122.56
Import,2016,Q3,Beverage,Cheese,621.86
Import,2016,Q3,Meat,Butter,878.5
Import,2016,Q3,Dairy,Cream,751.78
Import,2016,Q3,Beverage,Soda,118.98
Import,2016,Q3,Meat,Coffee,506.74
Import,2016,Q3,Dairy,Juice,765.12
Import,2016,Q3,Beverage,Beef,895.42
