Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,April,Georgia,Columbus,4.74
Production,Workshop,Q4,May,Georgia,Columbus,6.82
Production,Workshop,Q2,June,Georgia,Columbus,9.45
Production,Workshop,Q4,December,Georgia,Columbus,13.3
Production,Workshop,Q2,November,Georgia,Columbus,14.02
Production,Workshop,Q4,October,Georgia,Columbus,14.3
Service,Factory,Q2,April,Georgia,Columbus,14.13
Service,Factory,Q4,May,Georgia,Columbus,15.0
Service,Factory,Q2,June,Georgia,Columbus,19.53
Service,Factory,Q4,December,Georgia,Columbus,24.47
Service,Factory,Q2,November,Georgia,Columbus,25.84
Service,Factory,Q4,October,Georgia,Columbus,25.17
Culture,Administration,Q2,April,Georgia,Columbus,29.49
Culture,Administration,Q4,May,Georgia,Columbus,30.41
Culture,Administration,Q2,June,Georgia,Columbus,30.6
Culture,Administration,Q4,December,Georgia,Columbus,32.76
Culture,Administration,Q2,November,Georgia,Columbus,32.84
Culture,Administration,Q4,October,Georgia,Columbus,32.63
Production,School,Q2,April,Georgia,Columbus,32.32
Production,School,Q4,May,Georgia,Columbus,39.63
Production,School,Q2,June,Georgia,Columbus,40.5
Production,School,Q4,December,Georgia,Columbus,41.88
Production,School,Q2,November,Georgia,Columbus,39.18
Production,School,Q4,October,Georgia,Columbus,48.78
Service,Hospital,Q2,April,Georgia,Columbus,49.52
Service,Hospital,Q4,May,Georgia,Columbus,48.46
Service,Hospital,Q2,June,Georgia,Columbus,48.86
Service,Hospital,Q4,December,Georgia,Columbus,55.68
Service,Hospital,Q2,November,Georgia,Columbus,57.87
Service,Hospital,Q4,October,Georgia,Columbus,57.61
Culture,Theatre,Q2,April,Georgia,Columbus,64.29
Culture,Theatre,Q4,May,Georgia,Columbus,66.68
Culture,Theatre,Q2,June,Georgia,Columbus,68.59
Culture,Theatre,Q4,December,Georgia,Columbus,68.8
Culture,Theatre,Q2,November,Georgia,Columbus,68.04
Culture,Theatre,Q4,October,Georgia,Columbus,71.14
Production,Museum,Q2,April,Georgia,Columbus,73.45
Production,Museum,Q4,May,Georgia,Columbus,75.91
Production,Museum,Q2,June,Georgia,Columbus,76.01
Production,Museum,Q4,December,Georgia,Columbus,77.51
Production,Museum,Q2,November,Georgia,Columbus,76.71
Production,Museum,Q4,October,Georgia,Columbus,80.69
Service,Concert,Q2,April,Georgia,Columbus,81.35
Service,Concert,Q4,May,Georgia,Columbus,84.03
Service,Concert,Q2,June,Georgia,Columbus,85.46
Service,Concert,Q4,December,Georgia,Columbus,86.29
Service,Concert,Q2,November,Georgia,Columbus,85.74
Service,Concert,Q4,October,Georgia,Columbus,93.08
