State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Air,Noise,0.34
Maryland,Columbia,Soil,Thermal,-0.49
Maryland,Columbia,Water,Light,12.25
Maryland,Columbia,Air,Solid Waste,13.82
Maryland,Columbia,Soil,Urban Activities,14.44
Maryland,Columbia,Water,Industrial,17.31
Maryland,Columbia,Air,Oxygen-depletion,19.2
Maryland,Columbia,Soil,Chemical,22.9
Maryland,Columbia,Water,Surface water,23.02
Maryland,Columbia,Air,Groundwater,26.14
Maryland,Columbia,Soil,Noise,27.66
Maryland,Columbia,Water,Thermal,-99.92
Massachusetts,Baltimore,Air,Noise,-98.04
Massachusetts,Baltimore,Soil,Thermal,29.41
Massachusetts,Baltimore,Water,Light,-96.82
Massachusetts,Baltimore,Air,Solid Waste,-97.22
Massachusetts,Baltimore,Soil,Urban Activities,36.02
Massachusetts,Baltimore,Water,Industrial,-90.18
Massachusetts,Baltimore,Air,Oxygen-depletion,-89.96
Massachusetts,Baltimore,Soil,Chemical,39.8
Massachusetts,Baltimore,Water,Surface water,40.43
Massachusetts,Baltimore,Air,Groundwater,-88.0
Massachusetts,Baltimore,Soil,Noise,44.62
Massachusetts,Baltimore,Water,Thermal,-82.05
Maryland,Cambridge,Air,Noise,-80.6
Maryland,Cambridge,Soil,Thermal,48.48
Maryland,Cambridge,Water,Light,-76.44
Maryland,Cambridge,Air,Solid Waste,-74.88
Maryland,Cambridge,Soil,Urban Activities,57.22
Maryland,Cambridge,Water,Industrial,-70.62
Maryland,Cambridge,Air,Oxygen-depletion,-64.28
Maryland,Cambridge,Soil,Chemical,65.98
Maryland,Cambridge,Water,Surface water,-57.48
Maryland,Cambridge,Air,Groundwater,71.77
Maryland,Cambridge,Soil,Noise,73.2
Maryland,Cambridge,Water,Thermal,77.29
Massachusetts,Lenox,Air,Noise,77.33
Massachusetts,Lenox,Soil,Thermal,79.47
Massachusetts,Lenox,Water,Light,-48.82
Massachusetts,Lenox,Air,Solid Waste,-50.33
Massachusetts,Lenox,Soil,Urban Activities,82.48
Massachusetts,Lenox,Water,Industrial,84.32
Massachusetts,Lenox,Air,Oxygen-depletion,84.71
Massachusetts,Lenox,Soil,Chemical,-42.07
Massachusetts,Lenox,Water,Surface water,-41.15
Massachusetts,Lenox,Air,Groundwater,86.25
Massachusetts,Lenox,Soil,Noise,92.24
Massachusetts,Lenox,Water,Thermal,-36.38
Maryland,Boston,Air,Noise,94.48
Maryland,Boston,Soil,Thermal,95.1
Maryland,Boston,Water,Light,98.76
Maryland,Boston,Air,Solid Waste,99.27
Maryland,Boston,Soil,Urban Activities,-26.63
Maryland,Boston,Water,Industrial,-22.02
Maryland,Boston,Air,Oxygen-depletion,-1.51
Maryland,Boston,Soil,Chemical,-22.03
Maryland,Boston,Water,Surface water,-20.48
Maryland,Boston,Air,Groundwater,-8.92
Maryland,Boston,Soil,Noise,-4.02
Maryland,Boston,Water,Thermal,-1.35
