State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Soil,Inferior Irrigation,2.25
Maryland,Aberdeen,Water,Inorganic Fertilizers,3.72
Maryland,Aberdeen,Air,Industrial,3.46
Maryland,Aberdeen,Soil,Solid Waste,5.5
Maryland,Aberdeen,Water,Chemical,6.83
Maryland,Aberdeen,Air,Oxygen-depletion,7.13
Maryland,Aberdeen,Soil,Surface water,2.16
Maryland,Aberdeen,Water,Noise,9.93
Maryland,Aberdeen,Air,Light,7.43
Maryland,Aberdeen,Soil,Thermal,13.98
Maryland,Aberdeen,Water,Inferior Irrigation,15.32
Maryland,Aberdeen,Air,Inorganic Fertilizers,16.88
Michigan,Baltimore,Soil,Inferior Irrigation,16.28
Michigan,Baltimore,Water,Inorganic Fertilizers,20.85
Michigan,Baltimore,Air,Industrial,21.38
Michigan,Baltimore,Soil,Solid Waste,20.17
Michigan,Baltimore,Water,Chemical,20.41
Michigan,Baltimore,Air,Oxygen-depletion,29.63
Michigan,Baltimore,Soil,Surface water,32.08
Michigan,Baltimore,Water,Noise,33.33
Michigan,Baltimore,Air,Light,33.48
Michigan,Baltimore,Soil,Thermal,35.75
Michigan,Baltimore,Water,Inferior Irrigation,38.69
Michigan,Baltimore,Air,Inorganic Fertilizers,46.4
California,Columbia,Soil,Inferior Irrigation,47.41
California,Columbia,Water,Inorganic Fertilizers,49.49
California,Columbia,Air,Industrial,50.34
California,Columbia,Soil,Solid Waste,51.0
California,Columbia,Water,Chemical,53.67
California,Columbia,Air,Oxygen-depletion,58.78
California,Columbia,Soil,Surface water,58.86
California,Columbia,Water,Noise,60.75
California,Columbia,Air,Light,61.33
California,Columbia,Soil,Thermal,62.94
California,Columbia,Water,Inferior Irrigation,66.08
California,Columbia,Air,Inorganic Fertilizers,68.45
Maryland,Port Huron,Soil,Inferior Irrigation,73.31
Maryland,Port Huron,Water,Inorganic Fertilizers,73.48
Maryland,Port Huron,Air,Industrial,75.19
Maryland,Port Huron,Soil,Solid Waste,83.56
Maryland,Port Huron,Water,Chemical,84.61
Maryland,Port Huron,Air,Oxygen-depletion,84.06
Maryland,Port Huron,Soil,Surface water,89.97
Maryland,Port Huron,Water,Noise,91.04
Maryland,Port Huron,Air,Light,92.81
Maryland,Port Huron,Soil,Thermal,97.77
Maryland,Port Huron,Water,Inferior Irrigation,-8.19
Maryland,Port Huron,Air,Inorganic Fertilizers,-97.56
Michigan,Flint,Soil,Inferior Irrigation,-88.67
Michigan,Flint,Water,Inorganic Fertilizers,-88.58
Michigan,Flint,Air,Industrial,-84.72
Michigan,Flint,Soil,Solid Waste,-80.84
Michigan,Flint,Water,Chemical,-78.76
Michigan,Flint,Air,Oxygen-depletion,-76.88
Michigan,Flint,Soil,Surface water,-76.74
Michigan,Flint,Water,Noise,-73.19
Michigan,Flint,Air,Light,-66.19
Michigan,Flint,Soil,Thermal,-60.77
Michigan,Flint,Water,Inferior Irrigation,-57.87
Michigan,Flint,Air,Inorganic Fertilizers,-56.37
California,Los-Angeles,Soil,Inferior Irrigation,-56.24
California,Los-Angeles,Water,Inorganic Fertilizers,-56.47
California,Los-Angeles,Air,Industrial,-53.8
California,Los-Angeles,Soil,Solid Waste,-55.77
California,Los-Angeles,Water,Chemical,-51.36
California,Los-Angeles,Air,Oxygen-depletion,-42.33
California,Los-Angeles,Soil,Surface water,-42.21
California,Los-Angeles,Water,Noise,-40.16
California,Los-Angeles,Air,Light,-36.44
California,Los-Angeles,Soil,Thermal,-32.06
California,Los-Angeles,Water,Inferior Irrigation,-29.31
California,Los-Angeles,Air,Inorganic Fertilizers,-27.44
Maryland,Malibu,Soil,Inferior Irrigation,-26.81
Maryland,Malibu,Water,Inorganic Fertilizers,-25.52
Maryland,Malibu,Air,Industrial,-24.36
Maryland,Malibu,Soil,Solid Waste,-27.62
Maryland,Malibu,Water,Chemical,-17.98
Maryland,Malibu,Air,Oxygen-depletion,-16.68
Maryland,Malibu,Soil,Surface water,-12.59
Maryland,Malibu,Water,Noise,-11.6
Maryland,Malibu,Air,Light,-12.73
Maryland,Malibu,Soil,Thermal,-11.54
Maryland,Malibu,Water,Inferior Irrigation,-8.93
Maryland,Malibu,Air,Inorganic Fertilizers,-12.72
