Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Soda,515.22
Export,2021,Dairy,Tea,518.07
Export,2021,Beverage,Juice,10.82
Export,2021,Dairy,Milk,783.29
Export,2021,Beverage,Cream,277.47
Export,2021,Dairy,Soda,412.34
Export,2019,Beverage,Soda,800.04
Export,2019,Dairy,Tea,421.34
Export,2019,Beverage,Juice,810.84
Export,2019,Dairy,Milk,944.37
Export,2019,Beverage,Cream,433.83
Export,2019,Dairy,Soda,434.48
Export,2015,Beverage,Soda,564.81
Export,2015,Dairy,Tea,194.74
Export,2015,Beverage,Juice,579.39
Export,2015,Dairy,Milk,327.35
Export,2015,Beverage,Cream,202.29
Export,2015,Dairy,Soda,588.94
Export,2021,Beverage,Soda,724.35
Export,2021,Dairy,Tea,597.75
Export,2021,Beverage,Juice,91.55
Export,2021,Dairy,Milk,226.2
Export,2021,Beverage,Cream,751.68
Export,2021,Dairy,Soda,631.32
