Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Cereals,Wheat,637.64
Export,2022,Beverage,Rice,518.05
Export,2022,Meat,Tea,778.84
Export,2022,Cereals,Juice,524.93
Export,2022,Beverage,Soda,268.15
Export,2022,Meat,Beef,275.76
Export,2022,Cereals,Camel,789.51
Export,2022,Beverage,Pork,407.26
Export,2022,Meat,Wheat,920.3
Export,2021,Cereals,Wheat,407.91
Export,2021,Beverage,Rice,412.28
Export,2021,Meat,Tea,157.83
Export,2021,Cereals,Juice,683.4
Export,2021,Beverage,Soda,432.49
Export,2021,Meat,Beef,434.91
Export,2021,Cereals,Camel,442.3
Export,2021,Beverage,Pork,445.62
Export,2021,Meat,Wheat,318.7
Export,2016,Cereals,Wheat,65.17
Export,2016,Beverage,Rice,706.43
Export,2016,Meat,Tea,194.83
Export,2016,Cereals,Juice,581.32
Export,2016,Beverage,Soda,717.14
Export,2016,Meat,Beef,718.1
Export,2016,Cereals,Camel,468.37
Export,2016,Beverage,Pork,213.66
Export,2016,Meat,Wheat,220.1
Export,2022,Cereals,Wheat,353.2
Export,2022,Beverage,Rice,249.2
Export,2022,Meat,Tea,744.8
Export,2022,Cereals,Juice,619.7
Export,2022,Beverage,Soda,757.54
Export,2022,Meat,Beef,886.64
Export,2022,Cereals,Camel,887.6
Export,2022,Beverage,Pork,505.27
Export,2022,Meat,Wheat,125.13
