Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,October,Minnesota,Rochester,1.29
Service,Hospital,Q1,November,Oregon,Redmond,3.41
Service,Hospital,Q3,February,Minnesota,Rochester,4.51
Service,Hospital,Q4,March,Oregon,Redmond,5.76
Service,Hospital,Q1,July,Minnesota,Rochester,6.49
Service,Hospital,Q3,September,Oregon,Redmond,7.88
Service,Hospital,Q4,August,Minnesota,Rochester,17.03
Service,Hospital,Q1,October,Oregon,Redmond,17.39
Service,Hospital,Q3,November,Minnesota,Rochester,20.17
Culture,Administration,Q4,October,Minnesota,Rochester,21.89
Culture,Administration,Q1,November,Oregon,Redmond,25.27
Culture,Administration,Q3,February,Minnesota,Rochester,26.7
Culture,Administration,Q4,March,Oregon,Redmond,26.96
Culture,Administration,Q1,July,Minnesota,Rochester,28.88
Culture,Administration,Q3,September,Oregon,Redmond,28.31
Culture,Administration,Q4,August,Minnesota,Rochester,30.15
Culture,Administration,Q1,October,Oregon,Redmond,31.37
Culture,Administration,Q3,November,Minnesota,Rochester,25.61
Service,Theatre,Q4,October,Minnesota,Rochester,26.38
Service,Theatre,Q1,November,Oregon,Redmond,38.5
Service,Theatre,Q3,February,Minnesota,Rochester,39.16
Service,Theatre,Q4,March,Oregon,Redmond,40.25
Service,Theatre,Q1,July,Minnesota,Rochester,44.09
Service,Theatre,Q3,September,Oregon,Redmond,44.83
Service,Theatre,Q4,August,Minnesota,Rochester,48.4
Service,Theatre,Q1,October,Oregon,Redmond,50.39
Service,Theatre,Q3,November,Minnesota,Rochester,53.55
Culture,Concert,Q4,October,Minnesota,Rochester,54.45
Culture,Concert,Q1,November,Oregon,Redmond,57.68
Culture,Concert,Q3,February,Minnesota,Rochester,64.59
Culture,Concert,Q4,March,Oregon,Redmond,65.42
Culture,Concert,Q1,July,Minnesota,Rochester,68.72
Culture,Concert,Q3,September,Oregon,Redmond,68.59
Culture,Concert,Q4,August,Minnesota,Rochester,73.61
Culture,Concert,Q1,October,Oregon,Redmond,76.05
Culture,Concert,Q3,November,Minnesota,Rochester,78.33
Service,Museum,Q4,October,Minnesota,Rochester,81.77
Service,Museum,Q1,November,Oregon,Redmond,89.07
Service,Museum,Q3,February,Minnesota,Rochester,91.09
Service,Museum,Q4,March,Oregon,Redmond,92.04
Service,Museum,Q1,July,Minnesota,Rochester,92.53
Service,Museum,Q3,September,Oregon,Redmond,95.69
Service,Museum,Q4,August,Minnesota,Rochester,96.82
Service,Museum,Q1,October,Oregon,Redmond,95.46
Service,Museum,Q3,November,Minnesota,Rochester,98.67
