State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,2022,Soil,Solid Waste,3.94
Nevada,Las Vegas,2022,Air,Inorganic Fertilizers,8.07
Nevada,Las Vegas,2022,Water,Inferior Irrigation,12.85
Nevada,Las Vegas,2022,Soil,Urban Activities,24.63
Nevada,Las Vegas,2022,Air,Industrial,27.36
Nevada,Las Vegas,2022,Water,Thermal,-99.25
Nevada,Las Vegas,2022,Soil,Noise,-99.33
Nevada,Las Vegas,2022,Air,Light,-97.27
Nevada,Las Vegas,2022,Water,Chemical,-94.83
Nevada,Las Vegas,2022,Soil,Oxygen-depletion,-92.69
Nevada,Las Vegas,2022,Air,Surface water,37.98
Nevada,Las Vegas,2022,Water,Solid Waste,-90.22
Nevada,Las Vegas,2022,Soil,Inorganic Fertilizers,-89.0
Nevada,Las Vegas,2022,Air,Inferior Irrigation,-88.19
Nevada,Las Vegas,2022,Water,Urban Activities,41.13
Maryland,Reno,2021,Soil,Solid Waste,-86.94
Maryland,Reno,2021,Air,Inorganic Fertilizers,43.69
Maryland,Reno,2021,Water,Inferior Irrigation,48.12
Maryland,Reno,2021,Soil,Urban Activities,50.79
Maryland,Reno,2021,Air,Industrial,-77.31
Maryland,Reno,2021,Water,Thermal,52.45
Maryland,Reno,2021,Soil,Noise,-73.64
Maryland,Reno,2021,Air,Light,56.65
Maryland,Reno,2021,Water,Chemical,57.62
Maryland,Reno,2021,Soil,Oxygen-depletion,-65.46
Maryland,Reno,2021,Air,Surface water,-64.23
Maryland,Reno,2021,Water,Solid Waste,-63.54
Maryland,Reno,2021,Soil,Inorganic Fertilizers,-63.48
Maryland,Reno,2021,Air,Inferior Irrigation,67.61
Maryland,Reno,2021,Water,Urban Activities,63.94
Nevada,Columbia,2016,Soil,Solid Waste,-59.35
Nevada,Columbia,2016,Air,Inorganic Fertilizers,70.61
Nevada,Columbia,2016,Water,Inferior Irrigation,74.46
Nevada,Columbia,2016,Soil,Urban Activities,-52.75
Nevada,Columbia,2016,Air,Industrial,78.98
Nevada,Columbia,2016,Water,Thermal,-48.5
Nevada,Columbia,2016,Soil,Noise,-46.39
Nevada,Columbia,2016,Air,Light,86.77
Nevada,Columbia,2016,Water,Chemical,-41.19
Nevada,Columbia,2016,Soil,Oxygen-depletion,88.85
Nevada,Columbia,2016,Air,Surface water,86.82
Nevada,Columbia,2016,Water,Solid Waste,-41.09
Nevada,Columbia,2016,Soil,Inorganic Fertilizers,-1.85
Nevada,Columbia,2016,Air,Inferior Irrigation,92.7
Nevada,Columbia,2016,Water,Urban Activities,-37.88
Maryland,Baltimore,2017,Soil,Solid Waste,-37.65
Maryland,Baltimore,2017,Air,Inorganic Fertilizers,-33.19
Maryland,Baltimore,2017,Water,Inferior Irrigation,91.62
Maryland,Baltimore,2017,Soil,Urban Activities,-31.81
Maryland,Baltimore,2017,Air,Industrial,-38.1
Maryland,Baltimore,2017,Water,Thermal,99.87
Maryland,Baltimore,2017,Soil,Noise,-37.7
Maryland,Baltimore,2017,Air,Light,-5.08
Maryland,Baltimore,2017,Water,Chemical,-24.84
Maryland,Baltimore,2017,Soil,Oxygen-depletion,-24.11
Maryland,Baltimore,2017,Air,Surface water,-16.87
Maryland,Baltimore,2017,Water,Solid Waste,-10.8
Maryland,Baltimore,2017,Soil,Inorganic Fertilizers,-5.33
Maryland,Baltimore,2017,Air,Inferior Irrigation,-2.95
Maryland,Baltimore,2017,Water,Urban Activities,-1.46
