Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Dairy,Cream,740.79
Import,2021,Beverage,Cheese,260.79
Import,2021,Cereals,Tea,647.96
Import,2021,Dairy,Soda,424.28
Import,2021,Beverage,Corn,908.67
Import,2021,Cereals,Soybeans,781.12
Import,2016,Dairy,Cream,622.98
Import,2016,Beverage,Cheese,911.4
Import,2016,Cereals,Tea,526.31
Import,2016,Dairy,Soda,49.47
Import,2016,Beverage,Corn,626.96
Import,2016,Cereals,Soybeans,692.14
Import,2021,Dairy,Cream,308.74
Import,2021,Beverage,Cheese,310.12
Import,2021,Cereals,Tea,151.1
Import,2021,Dairy,Soda,406.4
Import,2021,Beverage,Corn,987.98
Import,2021,Cereals,Soybeans,604.69
