Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q4,November,Massachusetts,Boston,4.08
Service,Administration,Q1,December,Florida,Lenox,12.59
Service,Administration,Q4,March,Massachusetts,Tampa,17.87
Service,Administration,Q1,February,Florida,Fort Lauderdale,18.57
Production,Hospital,Q4,November,Massachusetts,Boston,19.53
Production,Hospital,Q1,December,Florida,Lenox,25.85
Production,Hospital,Q4,March,Massachusetts,Tampa,26.41
Production,Hospital,Q1,February,Florida,Fort Lauderdale,29.76
Service,School,Q4,November,Massachusetts,Boston,31.03
Service,School,Q1,December,Florida,Lenox,37.65
Service,School,Q4,March,Massachusetts,Tampa,45.78
Service,School,Q1,February,Florida,Fort Lauderdale,52.42
Production,Factory,Q4,November,Massachusetts,Boston,69.45
Production,Factory,Q1,December,Florida,Lenox,71.23
Production,Factory,Q4,March,Massachusetts,Tampa,75.41
Production,Factory,Q1,February,Florida,Fort Lauderdale,81.8
Service,Workshop,Q4,November,Massachusetts,Boston,84.42
Service,Workshop,Q1,December,Florida,Lenox,85.83
Service,Workshop,Q4,March,Massachusetts,Tampa,87.67
Service,Workshop,Q1,February,Florida,Fort Lauderdale,98.65
