State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,2021,Soil,Inorganic Fertilizers,2.54
Illinois,Springfield,2021,Air,Urban Activities,4.08
Illinois,Springfield,2021,Water,Industrial,5.8
Illinois,Springfield,2021,Soil,Solid Waste,7.86
Illinois,Springfield,2021,Air,Inferior Irrigation,12.46
Illinois,Springfield,2021,Water,Thermal,13.14
Illinois,Springfield,2021,Soil,Noise,13.33
Illinois,Springfield,2021,Air,Light,19.79
Illinois,Springfield,2021,Water,Oxygen-depletion,20.25
Illinois,Springfield,2021,Soil,Groundwater,21.38
Illinois,Springfield,2021,Air,Chemical,21.92
Illinois,Springfield,2021,Water,Surface water,23.72
Illinois,Springfield,2021,Soil,Inorganic Fertilizers,24.52
Illinois,Springfield,2021,Air,Urban Activities,24.5
Illinois,Springfield,2021,Water,Industrial,32.61
Massachusetts,Champaign,2017,Soil,Inorganic Fertilizers,35.05
Massachusetts,Champaign,2017,Air,Urban Activities,35.18
Massachusetts,Champaign,2017,Water,Industrial,-90.38
Massachusetts,Champaign,2017,Soil,Solid Waste,-89.84
Massachusetts,Champaign,2017,Air,Inferior Irrigation,-88.01
Massachusetts,Champaign,2017,Water,Thermal,-86.4
Massachusetts,Champaign,2017,Soil,Noise,43.1
Massachusetts,Champaign,2017,Air,Light,43.19
Massachusetts,Champaign,2017,Water,Oxygen-depletion,-84.63
Massachusetts,Champaign,2017,Soil,Groundwater,-83.77
Massachusetts,Champaign,2017,Air,Chemical,47.21
Massachusetts,Champaign,2017,Water,Surface water,-81.53
Massachusetts,Champaign,2017,Soil,Inorganic Fertilizers,49.59
Massachusetts,Champaign,2017,Air,Urban Activities,47.79
Massachusetts,Champaign,2017,Water,Industrial,52.43
Illinois,Boston,2021,Soil,Inorganic Fertilizers,-66.24
Illinois,Boston,2021,Air,Urban Activities,-74.61
Illinois,Boston,2021,Water,Industrial,55.55
Illinois,Boston,2021,Soil,Solid Waste,56.18
Illinois,Boston,2021,Air,Inferior Irrigation,-71.0
Illinois,Boston,2021,Water,Thermal,58.81
Illinois,Boston,2021,Soil,Noise,57.12
Illinois,Boston,2021,Air,Light,62.03
Illinois,Boston,2021,Water,Oxygen-depletion,63.28
Illinois,Boston,2021,Soil,Groundwater,-64.89
Illinois,Boston,2021,Air,Chemical,65.06
Illinois,Boston,2021,Water,Surface water,-62.37
Illinois,Boston,2021,Soil,Inorganic Fertilizers,63.21
Illinois,Boston,2021,Air,Urban Activities,68.32
Illinois,Boston,2021,Water,Industrial,-60.54
Massachusetts,Lenox,2017,Soil,Inorganic Fertilizers,69.94
Massachusetts,Lenox,2017,Air,Urban Activities,-59.62
Massachusetts,Lenox,2017,Water,Industrial,72.35
Massachusetts,Lenox,2017,Soil,Solid Waste,-59.04
Massachusetts,Lenox,2017,Air,Inferior Irrigation,-57.84
Massachusetts,Lenox,2017,Water,Thermal,75.57
Massachusetts,Lenox,2017,Soil,Noise,72.0
Massachusetts,Lenox,2017,Air,Light,-51.89
Massachusetts,Lenox,2017,Water,Oxygen-depletion,-56.18
Massachusetts,Lenox,2017,Soil,Groundwater,80.58
Massachusetts,Lenox,2017,Air,Chemical,-46.95
Massachusetts,Lenox,2017,Water,Surface water,84.5
Massachusetts,Lenox,2017,Soil,Inorganic Fertilizers,-43.25
Massachusetts,Lenox,2017,Air,Urban Activities,85.7
Massachusetts,Lenox,2017,Water,Industrial,-41.08
Illinois,Cambridge,2021,Soil,Inorganic Fertilizers,87.33
Illinois,Cambridge,2021,Air,Urban Activities,-39.0
Illinois,Cambridge,2021,Water,Industrial,-38.73
Illinois,Cambridge,2021,Soil,Solid Waste,-42.7
Illinois,Cambridge,2021,Air,Inferior Irrigation,-35.71
Illinois,Cambridge,2021,Water,Thermal,94.33
Illinois,Cambridge,2021,Soil,Noise,96.35
Illinois,Cambridge,2021,Air,Light,-32.57
Illinois,Cambridge,2021,Water,Oxygen-depletion,-30.81
Illinois,Cambridge,2021,Soil,Groundwater,99.8
Illinois,Cambridge,2021,Air,Chemical,99.92
Illinois,Cambridge,2021,Water,Surface water,-26.55
Illinois,Cambridge,2021,Soil,Inorganic Fertilizers,-21.37
Illinois,Cambridge,2021,Air,Urban Activities,-13.75
Illinois,Cambridge,2021,Water,Industrial,-12.41
