Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Illinois,Champaign,Temperature,31-40,1.76
2017,Illinois,Champaign,Humidity,11-20,1.71
2017,Illinois,Champaign,Wind,Low,4.0
2017,Illinois,Champaign,Temperature,High,5.23
2017,Illinois,Champaign,Humidity,Breeze,4.46
2017,Illinois,Champaign,Wind,Calm,5.46
2022,Minnesota,Chicago,Temperature,31-40,8.04
2022,Minnesota,Chicago,Humidity,11-20,5.07
2022,Minnesota,Chicago,Wind,Low,10.07
2022,Minnesota,Chicago,Temperature,High,11.56
2022,Minnesota,Chicago,Humidity,Breeze,12.2
2022,Minnesota,Chicago,Wind,Calm,13.28
2016,Illinois,Springfield,Temperature,31-40,14.73
2016,Illinois,Springfield,Humidity,11-20,15.41
2016,Illinois,Springfield,Wind,Low,16.64
2016,Illinois,Springfield,Temperature,High,16.11
2016,Illinois,Springfield,Humidity,Breeze,15.22
2016,Illinois,Springfield,Wind,Calm,14.31
2017,Minnesota,Rochester,Temperature,31-40,20.8
2017,Minnesota,Rochester,Humidity,11-20,20.77
2017,Minnesota,Rochester,Wind,Low,17.48
2017,Minnesota,Rochester,Temperature,High,23.39
2017,Minnesota,Rochester,Humidity,Breeze,16.99
2017,Minnesota,Rochester,Wind,Calm,16.19
2022,Illinois,Hastings,Temperature,31-40,5.75
2022,Illinois,Hastings,Humidity,11-20,5.85
2022,Illinois,Hastings,Wind,Low,25.63
2022,Illinois,Hastings,Temperature,High,22.08
2022,Illinois,Hastings,Humidity,Breeze,23.67
2022,Illinois,Hastings,Wind,Calm,13.05
