Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Meat,Beef,390.4
Export,2016,Dairy,Duck,17.57
Export,2016,Meat,Cheese,146.52
Export,2016,Dairy,Butter,917.68
Export,2016,Meat,Milk,790.58
Export,2016,Dairy,Beef,282.53
Export,2022,Meat,Beef,667.08
Export,2022,Dairy,Duck,922.06
Export,2022,Meat,Cheese,541.94
Export,2022,Dairy,Butter,41.51
Export,2022,Meat,Milk,300.62
Export,2022,Dairy,Beef,301.61
Export,2021,Meat,Beef,48.9
Export,2021,Dairy,Duck,178.0
Export,2021,Meat,Cheese,822.59
Export,2021,Dairy,Butter,184.79
Export,2021,Meat,Milk,705.87
Export,2021,Dairy,Beef,452.28
Export,2016,Meat,Beef,581.54
Export,2016,Dairy,Duck,583.64
Export,2016,Meat,Cheese,842.74
Export,2016,Dairy,Butter,971.76
Export,2016,Meat,Milk,343.24
Export,2016,Dairy,Beef,344.79
