Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Oregon,Portland,Humidity,Medium,1.35
2016,Oregon,Portland,Temperature,Low,2.81
2016,Oregon,Portland,Wind,0-10,3.03
2016,Oregon,Portland,Humidity,21-30,4.67
2016,Oregon,Portland,Temperature,31-40,5.71
2016,Oregon,Portland,Wind,Breeze,1.64
2016,Oregon,Portland,Humidity,Calm,7.85
2016,Oregon,Portland,Temperature,Medium,7.14
2016,Oregon,Portland,Wind,Low,9.77
2018,Nevada,Salem,Humidity,Medium,10.99
2018,Nevada,Salem,Temperature,Low,9.34
2018,Nevada,Salem,Wind,0-10,12.52
2018,Nevada,Salem,Humidity,21-30,8.86
2018,Nevada,Salem,Temperature,31-40,10.87
2018,Nevada,Salem,Wind,Breeze,9.5
2018,Nevada,Salem,Humidity,Calm,7.62
2018,Nevada,Salem,Temperature,Medium,15.06
2018,Nevada,Salem,Wind,Low,18.5
2022,Oregon,Las Vegas,Humidity,Medium,15.23
2022,Oregon,Las Vegas,Temperature,Low,17.02
2022,Oregon,Las Vegas,Wind,0-10,21.25
2022,Oregon,Las Vegas,Humidity,21-30,22.91
2022,Oregon,Las Vegas,Temperature,31-40,4.0
2022,Oregon,Las Vegas,Wind,Breeze,24.56
2022,Oregon,Las Vegas,Humidity,Calm,25.22
2022,Oregon,Las Vegas,Temperature,Medium,26.53
2022,Oregon,Las Vegas,Wind,Low,27.45
2016,Nevada,Reno,Humidity,Medium,22.93
2016,Nevada,Reno,Temperature,Low,25.04
2016,Nevada,Reno,Wind,0-10,24.55
2016,Nevada,Reno,Humidity,21-30,25.94
2016,Nevada,Reno,Temperature,31-40,12.81
2016,Nevada,Reno,Wind,Breeze,12.64
2016,Nevada,Reno,Humidity,Calm,17.31
2016,Nevada,Reno,Temperature,Medium,0.02
2016,Nevada,Reno,Wind,Low,21.12
