Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2021,Q1,Meat,Pork,771.04
Export,2021,Q1,Beverage,Beef,388.73
Export,2021,Q1,Dairy,Lamb,133.01
Export,2021,Q1,Meat,Juice,520.51
Export,2021,Q1,Beverage,Tea,400.5
Export,2021,Q1,Dairy,Coffee,659.89
Export,2021,Q1,Meat,Cheese,792.42
Export,2021,Q1,Beverage,Cream,665.26
Export,2021,Q1,Dairy,Milk,409.09
Export,2015,Q1,Meat,Pork,27.37
Export,2015,Q1,Beverage,Beef,159.22
Export,2015,Q1,Dairy,Lamb,416.18
Export,2015,Q1,Meat,Juice,426.38
Export,2015,Q1,Beverage,Tea,554.11
Export,2015,Q1,Dairy,Coffee,426.57
Export,2015,Q1,Meat,Cheese,49.52
Export,2015,Q1,Beverage,Cream,821.41
Export,2015,Q1,Dairy,Milk,823.97
Export,2022,Q1,Meat,Pork,56.61
Export,2022,Q1,Beverage,Beef,952.63
Export,2022,Q1,Dairy,Lamb,317.44
Export,2022,Q1,Meat,Juice,198.88
Export,2022,Q1,Beverage,Tea,713.54
Export,2022,Q1,Dairy,Coffee,843.85
Export,2022,Q1,Meat,Cheese,76.72
Export,2022,Q1,Beverage,Cream,589.84
Export,2022,Q1,Dairy,Milk,975.87
Export,2021,Q1,Meat,Pork,467.05
Export,2021,Q1,Beverage,Beef,595.67
Export,2021,Q1,Dairy,Lamb,981.71
Export,2021,Q1,Meat,Juice,345.87
Export,2021,Q1,Beverage,Tea,889.49
Export,2021,Q1,Dairy,Coffee,863.13
Export,2021,Q1,Meat,Cheese,737.32
Export,2021,Q1,Beverage,Cream,482.51
Export,2021,Q1,Dairy,Milk,228.08
Export,2015,Q1,Meat,Pork,869.18
Export,2015,Q1,Beverage,Beef,495.68
Export,2015,Q1,Dairy,Lamb,882.45
Export,2015,Q1,Meat,Juice,754.68
Export,2015,Q1,Beverage,Tea,501.78
Export,2015,Q1,Dairy,Coffee,246.12
Export,2015,Q1,Meat,Cheese,503.01
Export,2015,Q1,Beverage,Cream,761.5
Export,2015,Q1,Dairy,Milk,892.26
