State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Rochester,Soil,Solid Waste,5.94
Minnesota,Rochester,Air,Inorganic Fertilizers,7.81
Minnesota,Rochester,Water,Industrial,8.87
Minnesota,Rochester,Soil,Urban Activities,9.27
Minnesota,Rochester,Air,Thermal,7.32
Minnesota,Rochester,Water,Noise,12.79
Minnesota,Rochester,Soil,Light,17.64
Minnesota,Rochester,Air,Chemical,18.91
Minnesota,Rochester,Water,Groundwater,20.36
Minnesota,Rochester,Soil,Oxygen-depletion,23.0
Minnesota,Rochester,Air,Surface water,35.74
Minnesota,Rochester,Water,Solid Waste,39.8
Maryland,Minneapolis,Soil,Solid Waste,43.81
Maryland,Minneapolis,Air,Inorganic Fertilizers,45.7
Maryland,Minneapolis,Water,Industrial,50.51
Maryland,Minneapolis,Soil,Urban Activities,52.73
Maryland,Minneapolis,Air,Thermal,53.85
Maryland,Minneapolis,Water,Noise,54.68
Maryland,Minneapolis,Soil,Light,54.82
Maryland,Minneapolis,Air,Chemical,60.35
Maryland,Minneapolis,Water,Groundwater,61.93
Maryland,Minneapolis,Soil,Oxygen-depletion,62.61
Maryland,Minneapolis,Air,Surface water,63.88
Maryland,Minneapolis,Water,Solid Waste,64.19
Michigan,Aberdeen,Soil,Solid Waste,65.14
Michigan,Aberdeen,Air,Inorganic Fertilizers,66.79
Michigan,Aberdeen,Water,Industrial,68.79
Michigan,Aberdeen,Soil,Urban Activities,74.07
Michigan,Aberdeen,Air,Thermal,75.36
Michigan,Aberdeen,Water,Noise,75.56
Michigan,Aberdeen,Soil,Light,77.56
Michigan,Aberdeen,Air,Chemical,80.78
Michigan,Aberdeen,Water,Groundwater,81.89
Michigan,Aberdeen,Soil,Oxygen-depletion,85.33
Michigan,Aberdeen,Air,Surface water,91.08
Michigan,Aberdeen,Water,Solid Waste,93.65
Minnesota,Baltimore,Soil,Solid Waste,95.12
Minnesota,Baltimore,Air,Inorganic Fertilizers,98.82
Minnesota,Baltimore,Water,Industrial,99.55
Minnesota,Baltimore,Soil,Urban Activities,-2.09
Minnesota,Baltimore,Air,Thermal,-93.17
Minnesota,Baltimore,Water,Noise,-92.31
Minnesota,Baltimore,Soil,Light,-89.22
Minnesota,Baltimore,Air,Chemical,-87.28
Minnesota,Baltimore,Water,Groundwater,-86.39
Minnesota,Baltimore,Soil,Oxygen-depletion,-87.12
Minnesota,Baltimore,Air,Surface water,-83.6
Minnesota,Baltimore,Water,Solid Waste,-80.1
Maryland,Columbia,Soil,Solid Waste,-79.43
Maryland,Columbia,Air,Inorganic Fertilizers,-78.92
Maryland,Columbia,Water,Industrial,-77.92
Maryland,Columbia,Soil,Urban Activities,-80.35
Maryland,Columbia,Air,Thermal,-70.31
Maryland,Columbia,Water,Noise,-68.12
Maryland,Columbia,Soil,Light,-68.58
Maryland,Columbia,Air,Chemical,-66.16
Maryland,Columbia,Water,Groundwater,-68.04
Maryland,Columbia,Soil,Oxygen-depletion,-60.33
Maryland,Columbia,Air,Surface water,-59.97
Maryland,Columbia,Water,Solid Waste,-47.59
Michigan,Detroit,Soil,Solid Waste,-45.47
Michigan,Detroit,Air,Inorganic Fertilizers,-45.89
Michigan,Detroit,Water,Industrial,-43.14
Michigan,Detroit,Soil,Urban Activities,-42.34
Michigan,Detroit,Air,Thermal,-41.73
Michigan,Detroit,Water,Noise,-44.02
Michigan,Detroit,Soil,Light,-39.37
Michigan,Detroit,Air,Chemical,-36.58
Michigan,Detroit,Water,Groundwater,-35.06
Michigan,Detroit,Soil,Oxygen-depletion,-35.24
Michigan,Detroit,Air,Surface water,-30.45
Michigan,Detroit,Water,Solid Waste,-29.56
Minnesota,Flint,Soil,Solid Waste,-28.48
Minnesota,Flint,Air,Inorganic Fertilizers,-28.26
Minnesota,Flint,Water,Industrial,-25.85
Minnesota,Flint,Soil,Urban Activities,-25.37
Minnesota,Flint,Air,Thermal,-23.96
Minnesota,Flint,Water,Noise,-25.89
Minnesota,Flint,Soil,Light,-22.49
Minnesota,Flint,Air,Chemical,-18.07
Minnesota,Flint,Water,Groundwater,-15.91
Minnesota,Flint,Soil,Oxygen-depletion,-12.82
Minnesota,Flint,Air,Surface water,-3.44
Minnesota,Flint,Water,Solid Waste,-2.66
