State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2021,Water,Surface water,-0.85
Florida,Tampa,2021,Air,Oxygen-depletion,11.65
Florida,Tampa,2021,Water,Noise,17.46
Florida,Tampa,2021,Air,Thermal,17.67
Massachusetts,Fort Lauderdale,2019,Water,Surface water,20.96
Massachusetts,Fort Lauderdale,2019,Air,Oxygen-depletion,22.65
Massachusetts,Fort Lauderdale,2019,Water,Noise,-98.26
Massachusetts,Fort Lauderdale,2019,Air,Thermal,-97.22
Oregon,Boston,2021,Water,Surface water,-96.2
Oregon,Boston,2021,Air,Oxygen-depletion,32.03
Oregon,Boston,2021,Water,Noise,-90.95
Oregon,Boston,2021,Air,Thermal,-89.6
Florida,Cambridge,2019,Water,Surface water,40.57
Florida,Cambridge,2019,Air,Oxygen-depletion,48.92
Florida,Cambridge,2019,Water,Noise,56.84
Florida,Cambridge,2019,Air,Thermal,59.03
Massachusetts,Lenox,2021,Water,Surface water,67.2
Massachusetts,Lenox,2021,Air,Oxygen-depletion,68.7
Massachusetts,Lenox,2021,Water,Noise,-53.13
Massachusetts,Lenox,2021,Air,Thermal,-51.83
Oregon,Redmond,2019,Water,Surface water,81.9
Oregon,Redmond,2019,Air,Oxygen-depletion,82.21
Oregon,Redmond,2019,Water,Noise,-39.87
Oregon,Redmond,2019,Air,Thermal,-37.96
Florida,Portland,2021,Water,Surface water,91.84
Florida,Portland,2021,Air,Oxygen-depletion,92.67
Florida,Portland,2021,Water,Noise,-30.09
Florida,Portland,2021,Air,Thermal,-28.33
Massachusetts,Salem,2019,Water,Surface water,-18.5
Massachusetts,Salem,2019,Air,Oxygen-depletion,-12.34
Massachusetts,Salem,2019,Water,Noise,-7.89
Massachusetts,Salem,2019,Air,Thermal,-2.09
